id_documento,id_principal,casa,sigla_tipo,numero,ano,data_apresentacao,ementa,cod_tipo_documento,descricao_tipo_documento,ementa_detalhada,keywords,status_proposicao_cod_situacao,status_proposicao_cod_tipo_tramitacao,status_proposicao_data_hora,status_proposicao_descricao_situacao,status_proposicao_descricao_tramitacao,status_proposicao_despacho,status_proposicao_regime,status_proposicao_sequencia,status_proposicao_sigla_orgao,status_proposicao_uri_orgao,status_proposicao_uri_ultimo_relator,status_proposicao_url,uri_documento,uri_autores,uri_prop_posterior,uri_prop_principal,uri_ultimo_relator,url_inteiro_teor,status_proposicao_ambito,uri_orgao_numerador
2233875,2192045,camara,SBT,3,0,2019-12-12T10:39,,255,Substitutivo,NA,NA,NA,100,2019-12-12T10:39,NA,Apresentação de Proposição,"Apresentação do Substitutivo n. 3 CAPADR, pelo Deputado Bosco Costa (PL-SE).",.,1,CAPADR,https://dadosabertos.camara.leg.br/api/v2/orgaos/2001,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845701,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233875,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233875/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845701,Regimental,NA
2233905,2225989,camara,MSC,542,2019,2019-12-12T14:18,"Submete à apreciação do Congresso Nacional o texto da Medida Provisória nº 901/2019, que ""Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União"".",134,Mensagem,,,NA,910,2019-12-12T14:18,NA,Notificação de Encaminhamento Fora de Fluxo,Realizar o Encaminhamento para,.,2,SEPRO,https://dadosabertos.camara.leg.br/api/v2/orgaos/100229,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233905,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233905/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845857,Protocolar,NA
2233907,2225989,camara,PLV,31,2019,2019-12-12T14:28,"Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União.",390,Projeto de Lei de Conversão,,"Alteração, lei federal, União, simplificação, doação, terras públicas, gleba, Roraima, Amapá, regularização fundiária. _União, critério, transferência, terras públicas, Roraima, Amapá. _Alteração, Código Florestal (2012), reserva legal, critério, redução, área, vegetação primária, imóvel rural, Roraima, Amapá. _Floresta Nacional de Roraima, transferência, área, Roraima, assentamento, agricultor. _Alteração, Lei da Faixa de Fronteira, critério, proibição, instalação, empresa, Faixa de fronteira.",NA,1004,2019-12-12T14:29,NA,Notificação (CeDi) - Legislação Citada,Encaminhado  à CEDI (Legislação Citada),.,3,CEDI,https://dadosabertos.camara.leg.br/api/v2/orgaos/100046,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233907,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233907/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845862,Protocolar,NA
2233908,2225989,camara,EMC,1,2019,2019-10-23T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-23T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 1/2019 MPV90119, pelo Sen. Weverton",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845865,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233908,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233908/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845865,Regimental,NA
2233909,2225989,camara,EMC,2,2019,2019-10-23T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-23T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 2/2019 MPV90119, pelo Dep. Marcio Bittar",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845866,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233909,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233909/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845866,Regimental,NA
2233910,2225989,camara,EMC,3,2019,2019-10-23T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-23T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 3/2019 MPV90119, pelo Dep. Marcio Bittar",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845867,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233910,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233910/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845867,Regimental,NA
2233911,2225989,camara,EMC,4,2019,2019-10-23T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-23T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 4/2019 MPV90119, pelo Dep. Marcio Bittar",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845868,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233911,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233911/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845868,Regimental,NA
2233912,2225989,camara,EMC,5,2019,2019-10-25T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-25T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 5/2019 MPV90119, pelo Dep. Roberto Rocha",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845869,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233912,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233912/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845869,Regimental,NA
2233913,2225989,camara,EMC,6,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 6/2019 MPV90119, pelo Sen. Telmário Mota",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845870,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233913,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233913/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845870,Regimental,NA
2233914,2225989,camara,EMC,7,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 7/2019 MPV90119, pelo Sen. Telmário Mota",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845871,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233914,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233914/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845871,Regimental,NA
2233915,2225989,camara,EMC,8,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 8/2019 MPV90119, pelo Dep. Jhonatan de Jesus",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845872,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233915,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233915/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845872,Regimental,NA
2233916,2225989,camara,EMC,9,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 9/2019 MPV90119, pelo Dep. Camilo Capiberibe",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845873,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233916,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233916/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845873,Regimental,NA
2233917,2225989,camara,EMC,10,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 10/2019 MPV90119, pelo Sen. Mecias de Jesus",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845874,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233917,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233917/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845874,Regimental,NA
2233918,2225989,camara,EMC,11,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 11/2019 MPV90119, pelo Sen. Mecias de Jesus",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845875,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233918,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233918/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845875,Regimental,NA
2233919,2225989,camara,EMC,12,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 12/2019 MPV90119, pelo Sen. Mecias de Jesus",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845876,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233919,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233919/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845876,Regimental,NA
2233920,2225989,camara,EMC,13,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 13/2019 MPV90119, pelo Sen. Mecias de Jesus",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845877,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233920,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233920/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845877,Regimental,NA
2233921,2225989,camara,EMC,14,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 14/2019 MPV90119, pelo Sen. Mecias de Jesus",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845878,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233921,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233921/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845878,Regimental,NA
2233922,2225989,camara,EMC,15,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 15/2019 MPV90119, pelo Sen. Lucas Barreto",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845879,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233922,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233922/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845879,Regimental,NA
2233923,2225989,camara,EMC,16,2019,2019-10-29T00:00,Dá nova redação à MPV 901/2019,130,Emenda na Comissão,NA,NA,NA,100,2019-10-29T00:00,NA,Apresentação de Proposição,"Apresentação da Emenda na Comissão, EMC 16/2019 MPV90119, pelo Sen. Lucas Barreto",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845880,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233923,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233923/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845880,Regimental,NA
2233931,2225989,camara,PAR,1,0,2019-12-11T14:57,"PARECER nº 1, de 2019-CN, da Comissão Mista da MPV 901/2019, sobre a Medida Provisória nº 901, de 2019, que ""Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União"".",187,Parecer de Comissão,NA,NA,NA,100,2019-12-11T14:57,NA,Apresentação de Proposição,"Apresentação do Parecer de Comissão n. 1 MPV90119, pela COMISSÃOa MEDIDAa PROVISÓRIAa Comissão Mista da MPV 901/2019.",.,1,MPV90119,https://dadosabertos.camara.leg.br/api/v2/orgaos/102213,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845903,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233931,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233931/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845903,Regimental,NA
2234066,2219094,camara,PRL,1,0,2019-12-16T14:00,"Parecer da Relatora, Dep. Joenia Wapichana (REDE-RR), pela aprovação.",190,Parecer do Relator,NA,NA,NA,319,2019-12-16T14:00,NA,Análise Parecer,"Parecer da Relatora, Dep. Joenia Wapichana (REDE-RR), pela aprovação.",.,2,CMADS,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1846680,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234066,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234066/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1846680,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/6174
2236765,2236765,camara,PL,191,2020,2020-02-06T11:21,Regulamenta o § 1º do art. 176 e o § 3º do art. 231 da Constituição para estabelecer as condições específicas para a realização da pesquisa e da lavra de recursos minerais e hidrocarbonetos e para o aproveitamento de recursos hídricos para geração de energia elétrica em terras indígenas e institui a indenização pela restrição do usufruto de terras indígenas.,139,Projeto de Lei,"Altera as Leis nº 6.001, de 1973 e 11.460, de 2007.","Regulamentação, Constituição Federal (1988), mineração, geração de energia elétrica, Terras indígenas. _Estudo técnico, oitiva, grupo indígena, autorização, Congresso Nacional. _Critério, pagamento, participação nos resultados, grupo indígena, gestão, recursos financeiros, Conselho curador. _Indenização, restrição, usufruto, Terras indígenas. _Diretrizes, mineração, Terras indígenas, garimpagem, permissão de lavra garimpeira, Agência Nacional de Mineração (ANM). _Alteração, Estatuto do Índio, autorização, Índio, atividade econômica, agricultura, pecuária, extrativismo, turismo, Terras indígenas. _Alteração, lei federal, autorização, pesquisa, cultivo, transgênico, Terras indígenas.",902,203,2020-07-09T00:00,Aguardando Criação de Comissão Temporária,Notificação de Despacho,"Indeferido o Requerimento n. 428/2020, conforme o seguinte teor: ""Indefiro o Requerimento n. 428/2020, nos termos do art. 17, II, ""e"", c/c os arts. 137, caput e § 1º, e 139, todos do RICD, porque o Projeto de Lei n. 191/2020 já foi distribuído à Comissão competente, restando preclusa a faculdade processual de requerer a sua devolução, razão pela qual o Presidente da Câmara dos Deputados não pode interromper a tramitação da proposição por decisão monocrática.Publique-se. Oficie-se"".","Prioridade (Art. 151, II, RICD)",21,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236765,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236765/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1855498,Regimental,https://dadosabertos.camara.leg.br/api/v2/orgaos/180
2236774,2236765,camara,MSC,33,2020,2020-02-06T11:48,"Submete à deliberação do Congresso Nacional o texto do projeto de lei que ""Regulamenta o § 1º do art. 176 e o § 3º do art. 231 da Constituição para estabelecer as condições específicas para a realização da pesquisa e da lavra de recursos minerais e hidrocarbonetos e para o aproveitamento de recursos hídricos para geração de energia elétrica em terras indígenas e institui a indenização pela restrição do usufruto de terras indígenas"".",134,Mensagem,,,NA,500,2020-02-06T11:54,NA,Recebimento,Recebimento pela SECAP(SGM).,.,4,SECAP(SGM),https://dadosabertos.camara.leg.br/api/v2/orgaos/100001,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236774,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236774/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1855513,Protocolar,NA
2236922,2227140,camara,PL,228,2020,2020-02-11T16:36,"Altera a Lei nº 9.966, 28 de abril de 2000, para instituir o Sistema Nacional de Prevenção e Preparação a Incidentes de Poluição por Óleo; detalhar o Plano de Nacional de Contingência; e estabelecer medidas de prevenção, resposta e recuperação relativas a incidentes de poluição por óleo.",139,Projeto de Lei,,"Alteração, Lei do Óleo, providências, prevenção, resposta, recuperação, ocorrência, poluição, óleo cru, monitoração, movimentação, produto, substância tóxica, resíduo perigoso, instalação portuária, plataforma de petróleo, criação, composição, Sistema Nacional de Prevenção e Preparação a Incidentes de Poluição por Óleo, diretrizes, Plano Nacional de Contingência para Incidentes de Poluição por Óleo em Águas sob Jurisdição Nacional (PNC), reaproveitamento, ressíduo.",925,604,2020-02-18T00:00,Tramitando em Conjunto,Publicação de Proposição,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 19/02/20 PÁG 561.,"Ordinária (Art. 151, III, RICD)",17,CCP,https://dadosabertos.camara.leg.br/api/v2/orgaos/186,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236922,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2236922/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2227140,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1857102,Regimental,NA
2237205,2237205,camara,PDL,48,2020,2020-02-12T20:33,"Susta a aplicação do artigo 4º do Decreto 10.239, de 12 de fevereiro de 2020, que dispõe sobre o Conselho Nacional da Amazônia Legal.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, dispositivo legal, decreto, composição, Conselho Nacional da Amazônia Legal (CONAMAZ).",907,504,2020-03-13T10:18,Aguardando Designação de Relator,Notificação de Apensação,Apensação do PDL 61/2020 a esta proposição.,"Ordinária (Art. 151, III, RICD)",21,CINDRA,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237205,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237205/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858095,Protocolar,NA
2237358,2237205,camara,PDL,51,2020,2020-02-13T15:40,"Susta, nos termos do art. 49, V, da Constituição  Federal, o Decreto nº 10.239, de 11 de fevereiro de 2020, que dispõe sobre o Conselho Nacional da Amazônia - CONAMAZ.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, decreto, composição, competência, transferência, Vice-presidência da República, Conselho Nacional da Amazônia Legal (CONAMAZ).",925,500,2020-02-20T10:25,Tramitando em Conjunto,Recebimento,"Recebimento pela CINDRA, apensado ao PDL-48/2020","Ordinária (Art. 151, III, RICD)",16,CINDRA,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237358,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237358/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237205,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858324,Regimental,NA
2237358,2237358,camara,PDL,51,2020,2020-02-13T15:40,"Susta, nos termos do art. 49, V, da Constituição  Federal, o Decreto nº 10.239, de 11 de fevereiro de 2020, que dispõe sobre o Conselho Nacional da Amazônia - CONAMAZ.",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, decreto, composição, competência, transferência, Vice-presidência da República, Conselho Nacional da Amazônia Legal (CONAMAZ).",925,500,2020-02-20T10:25,Tramitando em Conjunto,Recebimento,"Recebimento pela CINDRA, apensado ao PDL-48/2020","Ordinária (Art. 151, III, RICD)",16,CINDRA,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237358,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237358/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237205,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1858324,Regimental,NA
2237789,2237789,camara,PL,378,2020,2020-02-18T18:22,"Altera a Lei nº 11.977, de 07 de julho de 2009, que dispõe sobre o Programa Minha Casa, Minha Vida (PMCMV), entre outros assuntos, para tratar da incorporação de custos diferenciados para empreendimentos na Amazônia Legal.",139,Projeto de Lei,,"Alteração, Lei do Programa Minha Casa, Minha Vida, custo amazônico, empreendimento, Programa Minha Casa, Minha Vida (PMCMV), atendimento, população ribeirinha, Amazônia Legal.",907,500,2020-03-05T09:34,Aguardando Designação de Relator,Recebimento,Recebimento pela CINDRA.,"Ordinária (Art. 151, III, RICD)",15,CINDRA,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237789,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237789/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1859567,Regimental,NA
2237825,2237825,camara,PDL,61,2020,2020-02-19T09:34,"Susta o Decreto nº 10.239, de 2020, que ""dispõe sobre o Conselho Nacional da Amazônia Legal"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, decreto, composição, competência, transferência, Vice-presidência da República, Conselho Nacional da Amazônia Legal (CONAMAZ).",925,106,2020-03-13T10:18,Tramitando em Conjunto,Apensação,Apensação desta proposição ao PDL 48/2020.,"Ordinária (Art. 151, III, RICD)",16,CINDRA,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237825,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237825/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237205,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1859814,Protocolar,NA
2237825,2237205,camara,PDL,61,2020,2020-02-19T09:34,"Susta o Decreto nº 10.239, de 2020, que ""dispõe sobre o Conselho Nacional da Amazônia Legal"".",557,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,,"Sustação, decreto, composição, competência, transferência, Vice-presidência da República, Conselho Nacional da Amazônia Legal (CONAMAZ).",925,106,2020-03-13T10:18,Tramitando em Conjunto,Apensação,Apensação desta proposição ao PDL 48/2020.,"Ordinária (Art. 151, III, RICD)",16,CINDRA,https://dadosabertos.camara.leg.br/api/v2/orgaos/2017,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237825,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237825/autores,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2237205,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1859814,Protocolar,NA
2238590,2238590,camara,PL,572,2020,2020-03-09T11:34,"Dispõe sobre o sistema nacional de redução de emissões por desmatamento e degradação, conservação, manejo florestal sustentável, manutenção e aumento dos estoques de carbono florestal (REDD+), e dá outras providências.",139,Projeto de Lei,,"Criação, Sistema Nacional de redução de emissões por desmatamento e degradação, conservação, manejo florestal sustentável, manutenção e aumento dos estoques de carbono florestal (REDD+), incentivo financeiro, redução, emissão, Gases de efeito estufa, desmatamento, destinação, recursos, Amazônia Legal, desenvolvimento sustentável.",905,110,2020-03-16T00:00,Aguardando Despacho do Presidente da Câmara dos Deputados,Distribuição,Despacho a Confirmar.,.,8,MESA,https://dadosabertos.camara.leg.br/api/v2/orgaos/4,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1866365,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238590,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238590/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1864394,Protocolar,NA
2238986,2236765,camara,REQ,428,2020,2020-03-11T19:47,"Requer a suspensão de tramitação do Projeto de Lei 191, de 2020, do Poder Executivo",319,Requerimento de Retirada de proposição,NA,NA,NA,605,2020-07-09T00:00,NA,Publicação de Despacho,Publicação inicial no DCD do dia 10/07/2020,.,12,PLEN,https://dadosabertos.camara.leg.br/api/v2/orgaos/180,NA,NA,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238986,https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238986/autores,NA,NA,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1865479,Regimental,NA
