id_principal,casa,id_documento,descricao_tipo_documento,tipo_documento_ext,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores
2252113,camara,2252113,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204534,2020-05-11T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1892274,c3d2c81ea769ce4bdb8486ede6fdb663,1,camara,Dep. Tabata Amaral (PDT/SP),Dep. Tabata Amaral (PDT/SP)
2252113,camara,2252159,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160511,2020-05-12T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1892363,c3d2c81ea769ce4bdb8486ede6fdb663,1,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ)
2259759,camara,2259759,Projeto de Lei Complementar,Projeto de Lei Complementar,164359,2020-08-10T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921183,b2c211e4a5852708d3840771c9568f2a,1,camara,Dep. Delegado Waldir (PSL/GO),Dep. Delegado Waldir (PSL/GO)
2259826,camara,2259826,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160511,2020-08-11T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1921476,ba0b849ce32b284a0a66635f6e9000c4,1,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ)
2263264,camara,2263264,Projeto de Lei,Projeto de Lei,160604,2020-09-23T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931840,41eaabc38965658ff388095754c0c0c4,1,camara,Dep. Pedro Uczai (PT/SC),Dep. Pedro Uczai (PT/SC)
2263378,camara,2263378,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2020-09-24T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932264,eeb1b31085f6cb74ccf98f08691864e5,1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP)
2263379,camara,2263379,Projeto de Lei,Projeto de Lei,204391,2020-09-24T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932266,6d0aabd1c472d4673c66f1223435a42d,1,camara,Dep. José Nelto (PODE/GO),Dep. José Nelto (PODE/GO)
2263447,camara,2263447,Projeto de Lei,Projeto de Lei,160632,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932741,63752d71560e20e96d1b304bf301b032,1,camara,Dep. Zé Silva (SOLIDARIEDADE/MG),Dep. Zé Silva (SOLIDARIEDADE/MG)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73586,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Júlio Delgado (PSB/MG),Dep. Júlio Delgado (PSB/MG)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204394,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Gervásio Maia (PSB/PB),Dep. Gervásio Maia (PSB/PB)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204558,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Marcelo Nilo (PSB/BA),Dep. Marcelo Nilo (PSB/BA)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204483,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Vilson Da Fetaemg (PSB/MG),Dep. Vilson Da Fetaemg (PSB/MG)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204561,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Bira Do Pindaré (PSB/MA),Dep. Bira Do Pindaré (PSB/MA)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204429,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. João H. Campos (PSB/PE),Dep. João H. Campos (PSB/PE)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204352,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Camilo Capiberibe (PSB/AP),Dep. Camilo Capiberibe (PSB/AP)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178927,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Aliel Machado (PSB/PR),Dep. Aliel Machado (PSB/PR)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178964,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Heitor Schuch (PSB/RS),Dep. Heitor Schuch (PSB/RS)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204530,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Rodrigo Agostinho (PSB/SP),Dep. Rodrigo Agostinho (PSB/SP)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160511,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178922,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Tadeu Alencar (PSB/PE),Dep. Tadeu Alencar (PSB/PE)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204542,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Denis Bezerra (PSB/CE),Dep. Denis Bezerra (PSB/CE)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160528,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Danilo Cabral (PSB/PE),Dep. Danilo Cabral (PSB/PE)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,157130,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Túlio Gadêlha (PDT/PE),Dep. Túlio Gadêlha (PDT/PE)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,206231,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Ted Conti (PSB/ES),Dep. Ted Conti (PSB/ES)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178951,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Rafael Motta (PSB/RN),Dep. Rafael Motta (PSB/RN)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,139285,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Lídice Da Mata (PSB/BA),Dep. Lídice Da Mata (PSB/BA)
2263448,camara,2263448,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204389,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932746,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Elias Vaz (PSB/GO),Dep. Elias Vaz (PSB/GO)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),73943,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Perpétua Almeida (PCdoB/AC),Dep. Perpétua Almeida (PCdoB/AC)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),160541,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Arthur Lira (PP/AL),Dep. Arthur Lira (PP/AL)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),160535,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),178986,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),132504,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),74439,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Wolney Queiroz (PDT/PE),Dep. Wolney Queiroz (PDT/PE)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),160511,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),209189,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Joseildo Ramos (PT/BA),Dep. Joseildo Ramos (PT/BA)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),160575,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Erika Kokay (PT/DF),Dep. Erika Kokay (PT/DF)
2263448,camara,2263512,Requerimento de Urgência (Art. 155 do RICD),Requerimento de Urgência (Art. 155 do RICD),204535,2020-09-29T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1933002,95a3ca957f9109c578c17f6a23a471e1,0.1,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP)
2263448,camara,2263824,Requerimento,Requerimento,204389,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Elias Vaz (PSB/GO),Dep. Elias Vaz (PSB/GO)
2263448,camara,2263824,Requerimento,Requerimento,178964,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Heitor Schuch (PSB/RS),Dep. Heitor Schuch (PSB/RS)
2263448,camara,2263824,Requerimento,Requerimento,178922,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Tadeu Alencar (PSB/PE),Dep. Tadeu Alencar (PSB/PE)
2263448,camara,2263824,Requerimento,Requerimento,204483,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Vilson Da Fetaemg (PSB/MG),Dep. Vilson Da Fetaemg (PSB/MG)
2263448,camara,2263824,Requerimento,Requerimento,204561,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Bira Do Pindaré (PSB/MA),Dep. Bira Do Pindaré (PSB/MA)
2263448,camara,2263824,Requerimento,Requerimento,178951,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Rafael Motta (PSB/RN),Dep. Rafael Motta (PSB/RN)
2263448,camara,2263824,Requerimento,Requerimento,139285,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Lídice Da Mata (PSB/BA),Dep. Lídice Da Mata (PSB/BA)
2263448,camara,2263824,Requerimento,Requerimento,204542,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Denis Bezerra (PSB/CE),Dep. Denis Bezerra (PSB/CE)
2263448,camara,2263824,Requerimento,Requerimento,204429,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. João H. Campos (PSB/PE),Dep. João H. Campos (PSB/PE)
2263448,camara,2263824,Requerimento,Requerimento,160528,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Danilo Cabral (PSB/PE),Dep. Danilo Cabral (PSB/PE)
2263448,camara,2263824,Requerimento,Requerimento,204530,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Rodrigo Agostinho (PSB/SP),Dep. Rodrigo Agostinho (PSB/SP)
2263448,camara,2263824,Requerimento,Requerimento,157130,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Túlio Gadêlha (PDT/PE),Dep. Túlio Gadêlha (PDT/PE)
2263448,camara,2263824,Requerimento,Requerimento,178927,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Aliel Machado (PSB/PR),Dep. Aliel Machado (PSB/PR)
2263448,camara,2263824,Requerimento,Requerimento,206231,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Ted Conti (PSB/ES),Dep. Ted Conti (PSB/ES)
2263448,camara,2263824,Requerimento,Requerimento,204352,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Camilo Capiberibe (PSB/AP),Dep. Camilo Capiberibe (PSB/AP)
2263448,camara,2263824,Requerimento,Requerimento,73586,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Júlio Delgado (PSB/MG),Dep. Júlio Delgado (PSB/MG)
2263448,camara,2263824,Requerimento,Requerimento,160511,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ)
2263448,camara,2263824,Requerimento,Requerimento,204394,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Gervásio Maia (PSB/PB),Dep. Gervásio Maia (PSB/PB)
2263448,camara,2263824,Requerimento,Requerimento,204558,2020-10-06T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934421,95a3ca957f9109c578c17f6a23a471e1,0.05263157894736842,camara,Dep. Marcelo Nilo (PSB/BA),Dep. Marcelo Nilo (PSB/BA)
2263452,camara,2263452,Projeto de Lei,Projeto de Lei,133439,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932767,8f69c2618b4037192043f01e20052383,1,camara,Dep. André Figueiredo (PDT/CE),Dep. André Figueiredo (PDT/CE)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74371,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Rubens Otoni (PT/GO),Dep. Rubens Otoni (PT/GO)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160535,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Marcon (PT/RS),Dep. Marcon (PT/RS)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,171619,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Margarida Salomão (PT/MG),Dep. Margarida Salomão (PT/MG)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204480,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Rogério Correia (PT/MG),Dep. Rogério Correia (PT/MG)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74398,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Maria Do Rosário (PT/RS),Dep. Maria Do Rosário (PT/RS)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141335,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Beto Faro (PT/PA),Dep. Beto Faro (PT/PA)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204492,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Paulo Guedes (PT/MG),Dep. Paulo Guedes (PT/MG)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74848,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Jandira Feghali (PCdoB/RJ),Dep. Jandira Feghali (PCdoB/RJ)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160575,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Erika Kokay (PT/DF),Dep. Erika Kokay (PT/DF)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160604,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Pedro Uczai (PT/SC),Dep. Pedro Uczai (PT/SC)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178866,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Luizianne Lins (PT/CE),Dep. Luizianne Lins (PT/CE)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204495,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Airton Faleiro (PT/PA),Dep. Airton Faleiro (PT/PA)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204393,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Frei Anastacio Ribeiro (PT/PB),Dep. Frei Anastacio Ribeiro (PT/PB)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160610,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. Valmir Assunção (PT/BA),Dep. Valmir Assunção (PT/BA)
2263453,camara,2263453,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178970,2020-09-28T00:00:00Z,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1932770,6d4bd96c8a8dffe066718503d82ec4a0,0.022727272727272728,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE)
