Ambientalistmo orienta SIM/NÃO/LIBERADO,id_proposicao,id_votacao,nome_proposicao,ementa_proposicao,obj_votacao,votacao_secreta,resumo,tema,cod_sessao,hora,data,data_apresentacao_proposicao,autor,uri_tramitacao
LIBERADO,138729,6030,MSF 55/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor ALEXANDRE CORDEIRO MACEDO, para ser reconduzido ao cargo de Superintendente-Geral do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Alexandre Cordeiro Macedo, para ser reconduzido ao cargo de Superintendente-Geral do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138729/votacoes#votacao_6030,Nao especificado,,,2019-10-02,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138729
LIBERADO,138732,6031,MSF 57/2019,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor LUIZ AUGUSTO AZEVEDO DE ALMEIDA HOFFMANN, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica – CADE, do Ministério da Justiça e Segurança Pública.","Escolha do Senhor Luiz Augusto Azevedo de Almeida Hoffmann para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, do Ministério da Justiça e Segurança Pública.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138732/votacoes#votacao_6031,Nao especificado,,,2019-10-02,2019-09-06,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138732
LIBERADO,138564,6037,MSF 47/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, o nome do Senhor LUÍS ANTONIO BALDUINO CARNEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Colômbia.","Escolha do Senhor LUÍS ANTONIO BALDUINO CARNEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Colômbia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138564/votacoes#votacao_6037,Nao especificado,,,2019-10-09,2019-06-14,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138564
LIBERADO,138202,6038,OFS 35/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, o nome do Desembargador LUIZ FERNANDO TOMASI KEPPEN, para compor o Conselho Nacional de Justiça – CNJ.","Indicação do Desembargador LUIZ FERNANDO TOMASI KEPPEN, para compor o Conselho Nacional de Justiça - CNJ, em vaga destinada ao Supremo Tribunal Federal.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138202/votacoes#votacao_6038,Nao especificado,,,2019-10-09,2019-08-20,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/138202
LIBERADO,138203,6041,OFS 36/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos IV e V, da Constituição Federal, o nome do Juiz de Direito MÁRIO AUGUSTO FIGUEIREDO DE LACERDA GUERREIRO, para compor o Conselho Nacional de Justiça – CNJ.","Indicação do Juiz de Direito MÁRIO AUGUSTO FIGUEIREDO DE LACERDA GUERREIRO, para compor o Conselho Nacional de Justiça - CNJ, em vaga destinada ao Supremo Tribunal Federal.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138203/votacoes#votacao_6041,Nao especificado,,,2019-10-15,2019-08-20,Supremo Tribunal Federal,https://www25.senado.leg.br/web/atividade/materias/-/materia/138203
LIBERADO,138567,6043,MSF 50/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, a escolha do Senhor MAURO LUIZ IECKER VIEIRA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Croácia.","Escolha do Senhor Mauro Luiz Iecker Vieira, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Croácia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138567/votacoes#votacao_6043,Nao especificado,,,2019-10-16,2019-09-04,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138567
LIBERADO,138849,6044,MSF 64/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, o nome do Senhor CARLOS RICARDO MARTINS CEGLIA, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Turquia.","Escolha do Senhor Carlos Ricardo Martins Ceglia, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Turquia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138849/votacoes#votacao_6044,Nao especificado,,,2019-10-16,2019-09-17,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138849
LIBERADO,139101,6049,MSF 79/2019,"Submete à consideração do Senado Federal, nos termos do art. 84, inciso XIV, combinado com o art. 52, inciso III, alínea d, da Constituição, o nome do Senhor FÁBIO KANCZUK para exercer o cargo de Diretor do Banco Central do Brasil.","Submete à apreciação do Senado Federal a escolha do Senhor Fábio Kanczuk, para exercer o cargo de Diretor do Banco Central do Brasil.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139101/votacoes#votacao_6049,Nao especificado,,,2019-10-29,2019-09-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139101
LIBERADO,138572,6050,MSF 51/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 2006, a escolha do Senhor EDUARDO RICARDO GRADILONE NETO, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Eslovaca.","Escolha do Senhor Eduardo Ricardo Gradilone Neto, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Eslovaca.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138572/votacoes#votacao_6050,Nao especificado,,,2019-10-30,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138572
LIBERADO,139014,6052,MSF 73/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, a escolha do Senhor PEDRO HENRIQUE LOPES BORIO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Canadá.","Escolha do Senhor Pedro Henrique Lopes Borio, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Canadá.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139014/votacoes#votacao_6052,Nao especificado,,,2019-11-05,2019-09-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139014
LIBERADO,138845,6055,MSF 60/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, a indicação do Senhor CLAUDIO RAJA GABAGLIA LINS, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Comunidade das Bahamas.","Escolha do Senhor Claudio Raja Gabaglia Lins, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na Comunidade das Bahamas.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138845/votacoes#votacao_6055,Nao especificado,,,2019-11-06,2019-05-02,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138845
LIBERADO,138846,6057,MSF 61/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, a indicação do Senhor SERGIO LUIZ CANAES, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Democrática Socialista do Sri Lanka e, cumulativamente, à República das Maldivas.","Escolha do Senhor Sergio Luiz Canaes, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil junto à República Democrática Socialista do Sri Lanka e, cumulativamente, à República das Maldivas.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138846/votacoes#votacao_6057,Nao especificado,,,2019-11-12,2019-05-31,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138846
LIBERADO,138565,6058,MSF 48/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei no 11.440, de 2006, a indicação do Senhor EDUARDO AUGUSTO IBIAPINA DE SEIXAS, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República de Chipre.","Escolha do Senhor Eduardo Augusto Ibiapina de Seixas, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República de Chipre.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138565/votacoes#votacao_6058,Nao especificado,,,2019-11-12,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138565
LIBERADO,138848,6064,MSF 63/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 29 de dezembro de 2006, a indicação do Senhor RUBEM ANTONIO CORREA BARBOSA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República do Cazaquistão e, cumulativamente, junto à República Quirguiz e ao Turcomenistão.","Escolha do Senhor Rubem Antonio Correa Barbosa, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do MRE, para exercer o cargo de Embaixador do Brasil junto à República do Cazaquistão e, cumulativamente, junto à República Quirguiz e ao Turcomenistão.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138848/votacoes#votacao_6064,Nao especificado,,,2019-12-11,2019-07-09,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138848
LIBERADO,136532,6065,OFS 8/2019,"Submete à apreciação do Senado Federal, nos termos do art. 130-A, inciso II, da Constituição Federal, a indicação do Senhor MARCELO WEITZEL RABELLO DE SOUZA, para compor o Conselho Nacional do Ministério Público, em vaga destinada à representação do Ministério Público Militar, no biênio 2019/2021.","Indicação do Senhor Marcelo Weitzel Rabello de Souza para compor o Conselho Nacional do Ministério Público no biênio 2019/2021, em vaga destinada à representação do Ministério Público Militar.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/136532/votacoes#votacao_6065,Nao especificado,,,2019-12-11,2019-05-02,Conselho Nacional do Ministério Público,https://www25.senado.leg.br/web/atividade/materias/-/materia/136532
LIBERADO,139098,6066,OFS 39/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VIII e IX, da Constituição Federal, o nome da Juíza do Trabalho FLÁVIA MOREIRA GUIMARÃES PESSOA, para compor o Conselho Nacional de Justiça – CNJ.","Submete à apreciação do Senado Federal o nome da Juíza do Trabalho Flávia Moreira Guimarães Pessoa, para compor o Conselho Nacional de Justiça - CNJ.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139098/votacoes#votacao_6066,Nao especificado,,,2019-12-11,2019-09-27,Tribunal Superior do Trabalho,https://www25.senado.leg.br/web/atividade/materias/-/materia/139098
LIBERADO,139097,6067,OFS 38/2019,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, incisos VIII e IX, da Constituição Federal, o nome da Desembargadora TÂNIA REGINA SILVA RECKZIEGEL, para compor o Conselho Nacional de Justiça – CNJ.","Submete à apreciação do Senado Federal o nome da Desembargadora Tânia Regina Silva Reckziegel, para compor o Conselho Nacional de Justiça - CNJ.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139097/votacoes#votacao_6067,Nao especificado,,,2019-12-11,2019-09-27,Tribunal Superior do Trabalho,https://www25.senado.leg.br/web/atividade/materias/-/materia/139097
LIBERADO,138566,6068,MSF 49/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ AMIR DA COSTA DORNELLES, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Indonésia.","Escolha do Senhor JOSÉ AMIR DA COSTA DORNELLES, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República da Indonésia.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138566/votacoes#votacao_6068,Nao especificado,,,2019-12-11,2019-08-01,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138566
LIBERADO,138847,6069,MSF 62/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome da Senhora VERA LUCIA DOS SANTOS CAMINHA CAMPETTI, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto a Barbados.","Escolha da Senhora Vera Lucia dos Santos Caminha Campetti, Ministra de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil junto a Barbados.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/138847/votacoes#votacao_6069,Nao especificado,,,2019-12-11,2019-06-26,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/138847
LIBERADO,139544,6070,MSF 81/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei no 11.440, de 29 de dezembro de 2006, o nome do Senhor MARCELO BAUMBACH, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Haiti.","Escolha do Senhor Marcelo Baumbach, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Haiti.",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/139544/votacoes#votacao_6070,Nao especificado,,,2019-12-11,2019-10-24,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/139544
LIBERADO,141114,6082,PDL 88/2020,"Reconhece, para os fins do art. 65 da Lei Complementar nº 101, de 4 de maio de 2000, a ocorrência do estado de calamidade pública, nos termos da solicitação do Presidente da República encaminhada por meio da Mensagem nº 93, de 18 de março de 2020.",Votação do PDL 88/2020,0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141114/votacoes#votacao_6082,Nao especificado,,,2020-03-20,2020-03-19,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/141114
SIM,141437,6121,PL 1543/2020,Autoriza a prorrogação de dívidas rurais em decorrência da pandemia do coronavírus (Covid-19).,"Votação do Projeto de Lei nº 1.543, de 2020 e Emendas, nos termos do parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141437/votacoes#votacao_6121,"Agricultura, pecuária e abastecimento",,,2020-05-26,2020-04-06,Mecias de Jesus REPUBLICANOS / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/141437
LIBERADO,140534,6144,PL 4162/2019,"Atualiza o marco legal do saneamento básico e altera a Lei nº 9.984, de 17 de julho de 2000, para atribuir à Agência Nacional de Águas e Saneamento Básico (ANA) competência para editar normas de referência sobre o serviço de saneamento; a Lei nº 10.768, de 19 de novembro de 2003, para alterar as atribuições do cargo de Especialista em Recursos Hídricos e Saneamento Básico; a Lei nº 11.107, de 6 de abril de 2005, para vedar a prestação por contrato de programa dos serviços públicos de que trata o art. 175 da Constituição Federal; a Lei nº 11.445, de 5 de janeiro de 2007, para aprimorar as condições estruturais do saneamento básico no País; a Lei nº 12.305, de 2 de agosto de 2010, para tratar dos prazos para a disposição final ambientalmente adequada dos rejeitos; a Lei nº 13.089, de 12 de janeiro de 2015 (Estatuto da Metrópole), para estender seu âmbito de aplicação às microrregiões; e a Lei nº 13.529, de 4 de dezembro de 2017, para autorizar a União a participar de fundo com a finalidade exclusiva de financiar serviços técnicos especializados.","Votação do Projeto de Lei nº 4162, de 2019, nos termos do Parecer.",0,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140534/votacoes#votacao_6144,Recursos hídricos,,,2020-06-24,2020-03-04,Câmara dos Deputados,https://www25.senado.leg.br/web/atividade/materias/-/materia/140534
,140005,6182,MSF 86/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei no 11.440, de 29 de dezembro de 2006, o nome do Senhor NESTOR JOSÉ FORSTER JUNIOR, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto aos Estados Unidos da América.","Votação da Mensagem nº 86, de 2019 - Nestor José Forster Junior (Estados Unidos da América).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140005/votacoes#votacao_6182,Nao especificado,,,2020-09-22,2019-11-29,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140005
,143025,6183,OFS 4/2020,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso II e § 2º, da Constituição Federal, a indicação da Senhora MARIA THEREZA DE ASSIS MOURA, para o cargo de Corregedora-Geral do Conselho Nacional de Justiça, no biênio 2020/2022.","Votação do Ofício ""S"" nº 4, de 2020 - Maria Thereza de Assis Moura ( CNJ ).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143025/votacoes#votacao_6183,Nao especificado,,,2020-09-22,2020-06-26,Superior Tribunal de Justiça,https://www25.senado.leg.br/web/atividade/materias/-/materia/143025
,140065,6184,MSF 87/2019,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41, da Lei nº 11.440, de 2006, indicação do Senhor HERMANO TELLES RIBEIRO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Libanesa.","Votação da Mensagem nº 87, de 2019 - Hermano Telles Ribeiro (Líbano).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/140065/votacoes#votacao_6184,Nao especificado,,,2020-09-22,2019-12-04,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/140065
,141067,6185,MSF 4/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor PAULO ROBERTO CAMINHA DE CASTILHOS FRANÇA, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino dos Países Baixos.","Votação da Mensagem nº 4, de 2020 - Paulo Roberto Caminha de Castilhos França (Países Baixos).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/141067/votacoes#votacao_6185,Nao especificado,,,2020-09-22,2020-03-12,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/141067
,142946,6186,MSF 10/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o parágrafo único do art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor GERSON MENANDRO GARCIA DE FREITAS, para exercer o cargo de Embaixador do Brasil no Estado de Israel.","Votação da Mensagem nº 10, de 2020 - Gerson Menandro Garcia de Freitas (Israel).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142946/votacoes#votacao_6186,Nao especificado,,,2020-09-22,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142946
,142947,6187,MSF 11/2020,"Submete à apreciação do Senado Federal a escolha do Senhor NORBERTO MORETTI, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil junto à Organização de Aviação Civil Internacional (OACI), sediada em Montreal, Canadá.","Votação da Mensagem nº 11, de 2020 - Norberto Moretti (OACI).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142947/votacoes#votacao_6187,Nao especificado,,,2020-09-22,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142947
,142948,6188,MSF 12/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor REINALDO JOSÉ DE ALMEIDA SALGADO, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República Argentina.","Votação da Mensagem nº 12, de 2020 - Reinaldo José de Almeida Salgado (Argentina).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142948/votacoes#votacao_6188,Nao especificado,,,2020-09-22,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142948
,142955,6189,MSF 19/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor CARLOS EDUARDO DE RIBAS GUEDES, Ministro de Segunda Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Mali.","Votação da Mensagem nº 19, de 2020 - Carlos Eduardo de Ribas Guedes (Mali).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142955/votacoes#votacao_6189,Nao especificado,,,2020-09-22,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142955
,143383,6190,MSF 30/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor RAFAEL DE MELLO VIDAL, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República de Angola.","Votação da Mensagem nº 30, de 2020 - Rafael de Mello Vidal (Angola).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143383/votacoes#votacao_6190,Nao especificado,,,2020-09-22,2020-07-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143383
,144630,6191,MSF 47/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome  do Senhor SÉRGIO FRANÇA DANESE, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da África do Sul e, cumulativamente, no Reino do Lesoto e na República de Maurício.","Votação da Mensagem nº 47, de 2020 - Sérgio França Danese (África do Sul, Lesoto e Maurício).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/144630/votacoes#votacao_6191,Nao especificado,,,2020-09-22,2020-09-10,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/144630
,142953,6192,MSF 17/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição Federal, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 29 de dezembro de 2006, o nome do Senhor JOSÉ ANTONIO GOMES PIRAS, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da Estônia.","Votação da Mensagem nº 17, de 2020 - José Antonio Gomes Piras (Estônia).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142953/votacoes#votacao_6192,Nao especificado,,,2020-09-22,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142953
,142957,6193,MSF 21/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor JOSÉ RAPHAEL LOPES MENDES DE AZEREDO, Ministro de Segunda Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República do Suriname.","Votação da Mensagem nº 21, de 2020 - José Raphael Lopes Mendes de Azeredo (Suriname).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/142957/votacoes#votacao_6193,Nao especificado,,,2020-09-23,2020-06-25,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/142957
,143071,6194,MSF 27/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor RODRIGO DE AZEREDO SANTOS, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil no Reino da Dinamarca e, cumulativamente, na República da Lituânia.","Votação da Mensagem nº 27, de 2020 - Rodrigo de Azeredo Santos (Dinamarca e Lituânia).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143071/votacoes#votacao_6194,Nao especificado,,,2020-09-23,2020-06-29,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143071
,143385,6195,MSF 32/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 46 da Lei nº 11.440, de 2006, o nome do Senhor CARLOS ANTONIO DA ROCHA PARANHOS, Ministro de Primeira Classe do Quadro Especial da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil na República da União de Myanmar.","Votação da Mensagem nº 32, de 2020 - Carlos Antonio da Rocha Paranhos (Myanmar).",1,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/143385/votacoes#votacao_6195,Nao especificado,,,2020-09-23,2020-07-13,Presidência da República,https://www25.senado.leg.br/web/atividade/materias/-/materia/143385
