id_principal,casa,id_documento,descricao_tipo_documento,id_autor,data,url_inteiro_teor,id_leggo,peso_autor_documento,casa_autor,nome_eleitoral,autores,id_autor_parlametria,tipo_documento,tipo_acao
2219656,camara,2236025,Parecer do Relator,204395,2019-12-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1850847,9ca5de5742dc7d9b0a3a2642ab18ee6e,1,camara,Dep. Pedro Lupion (DEM/PR),Dep. Pedro Lupion (DEM/PR),1204395,Parecer,Outros
2220973,camara,2220973,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,109429,2019-09-18,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1809096,4ee4f8ef2d5c6158f551268de50b3e5c,1,camara,Dep. Benes Leocádio (PRB/RN),Dep. Benes Leocádio (PRB/RN),1109429,Prop. Original / Apensada,Proposição
2220973,camara,2227991,Parecer do Relator,204463,2019-10-31,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1828952,4ee4f8ef2d5c6158f551268de50b3e5c,1,camara,Dep. Wladimir Garotinho (PSD/RJ),Dep. Wladimir Garotinho (PSD/RJ),1204463,Parecer,Outros
2221765,camara,2221765,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73531,2019-09-25,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1811973,d6f2efe0b9a93f4f74332a982a090e09,1,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Prop. Original / Apensada,Proposição
2221765,camara,2233815,Parecer do Relator,204393,2019-12-11,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1845507,d6f2efe0b9a93f4f74332a982a090e09,1,camara,Dep. Frei Anastacio Ribeiro (PT/PB),Dep. Frei Anastacio Ribeiro (PT/PB),1204393,Parecer,Outros
2224224,camara,2224224,Projeto de Lei,204566,2019-10-08,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1817766,NA,1,camara,Dep. Marreca Filho (PATRIOTA/MA),Dep. Marreca Filho (PATRIOTA/MA),1204566,Prop. Original / Apensada,Proposição
2224581,camara,2224581,Projeto de Lei,204530,2019-10-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1818737,NA,0.5,camara,Dep. Rodrigo Agostinho (PSB/SP),Dep. Rodrigo Agostinho (PSB/SP),1204530,Prop. Original / Apensada,Proposição
2224581,camara,2224581,Projeto de Lei,204543,2019-10-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1818737,NA,0.5,camara,Dep. Luiz Flávio Gomes (PSB/SP),Dep. Luiz Flávio Gomes (PSB/SP),1204543,Prop. Original / Apensada,Proposição
2224664,camara,2224664,Projeto de Lei,204468,2019-10-09,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1818946,NA,1,camara,Dep. Joenia Wapichana (REDE/RR),Dep. Joenia Wapichana (REDE/RR),1204468,Prop. Original / Apensada,Proposição
2226717,camara,2226717,Projeto de Lei,204573,2019-10-23,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1825215,NA,1,camara,Dep. Otto Alencar Filho (PSD/BA),Dep. Otto Alencar Filho (PSD/BA),1204573,Prop. Original / Apensada,Proposição
2227140,camara,2227140,Projeto de Lei,141470,2019-10-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1826619,NA,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2227140,camara,2227363,Projeto de Lei,72442,2019-10-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1827275,NA,1,camara,Dep. Felipe Carreras (PSB/PE),Dep. Felipe Carreras (PSB/PE),172442,Prop. Original / Apensada,Proposição
2227140,camara,2236922,Projeto de Lei,178970,2020-02-11,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1857102,NA,1,camara,Dep. João Daniel (PT/SE),Dep. João Daniel (PT/SE),1178970,Prop. Original / Apensada,Proposição
2227211,camara,2227211,Projeto de Lei,178986,2019-10-29,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1826898,NA,1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2227505,camara,2227505,Projeto de Lei,204572,2019-10-30,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1827706,NA,1,camara,Dep. Capitão Alberto Neto (PRB/AM),Dep. Capitão Alberto Neto (PRB/AM),1204572,Prop. Original / Apensada,Proposição
2228130,camara,2228130,Projeto de Lei,178908,2019-11-05,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1829867,NA,1,camara,Dep. Delegado Éder Mauro (PSD/PA),Dep. Delegado Éder Mauro (PSD/PA),1178908,Prop. Original / Apensada,Proposição
2228776,camara,2228776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,157130,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831174,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Túlio Gadêlha (PDT/PE),Dep. Túlio Gadêlha (PDT/PE),1157130,Prop. Original / Apensada,Proposição
2228776,camara,2228776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204383,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831174,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF),1204383,Prop. Original / Apensada,Proposição
2228776,camara,2228776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204480,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831174,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Rogério Correia (PT/MG),Dep. Rogério Correia (PT/MG),1204480,Prop. Original / Apensada,Proposição
2228776,camara,2228776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831174,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2228776,camara,2228776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204370,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831174,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO),1204370,Prop. Original / Apensada,Proposição
2228776,camara,2228776,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141488,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831174,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Paulo Teixeira (PT/SP),Dep. Paulo Teixeira (PT/SP),1141488,Prop. Original / Apensada,Proposição
2228776,camara,2228840,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831294,a8171713efe896f451c6f2c8729d2683,1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2228776,camara,2229137,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2019-11-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1832051,a8171713efe896f451c6f2c8729d2683,1,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Prop. Original / Apensada,Proposição
2228776,camara,2229475,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204488,2019-11-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833702,a8171713efe896f451c6f2c8729d2683,0.5,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2228776,camara,2229475,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204383,2019-11-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833702,a8171713efe896f451c6f2c8729d2683,0.5,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF),1204383,Prop. Original / Apensada,Proposição
2228776,camara,2230192,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160511,2019-11-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1835877,a8171713efe896f451c6f2c8729d2683,1,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ),1160511,Prop. Original / Apensada,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),204535,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Requerimento,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),160575,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Erika Kokay (PT/DF),Dep. Erika Kokay (PT/DF),1160575,Requerimento,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),178857,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Jorge Solla (PT/BA),Dep. Jorge Solla (PT/BA),1178857,Requerimento,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),160511,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ),1160511,Requerimento,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),160541,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Arthur Lira (PP/AL),Dep. Arthur Lira (PP/AL),1160541,Requerimento,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),74439,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Wolney Queiroz (PDT/PE),Dep. Wolney Queiroz (PDT/PE),174439,Requerimento,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),73943,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Perpétua Almeida (PCdoB/AC),Dep. Perpétua Almeida (PCdoB/AC),173943,Requerimento,Proposição
2228776,camara,2263206,Requerimento de Urgência (Art. 155 do RICD),132504,2020-09-22,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1931653,a8171713efe896f451c6f2c8729d2683,0.125,camara,Dep. Enio Verri (PT/-),Dep. Enio Verri (PT/-),1132504,Requerimento,Proposição
2228776,camara,2263767,Requerimento,204488,2020-10-05,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934161,a8171713efe896f451c6f2c8729d2683,0.5,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Requerimento,Proposição
2228776,camara,2263767,Requerimento,204383,2020-10-05,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934161,a8171713efe896f451c6f2c8729d2683,0.5,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF),1204383,Requerimento,Proposição
2228776,camara,2264830,Requerimento,204480,2020-10-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1939349,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Rogério Correia (PT/MG),Dep. Rogério Correia (PT/MG),1204480,Requerimento,Proposição
2228776,camara,2264830,Requerimento,157130,2020-10-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1939349,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Túlio Gadêlha (PDT/PE),Dep. Túlio Gadêlha (PDT/PE),1157130,Requerimento,Proposição
2228776,camara,2264830,Requerimento,141488,2020-10-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1939349,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Paulo Teixeira (PT/SP),Dep. Paulo Teixeira (PT/SP),1141488,Requerimento,Proposição
2228776,camara,2264830,Requerimento,178986,2020-10-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1939349,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Requerimento,Proposição
2228776,camara,2264830,Requerimento,204370,2020-10-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1939349,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Célio Moura (PT/TO),Dep. Célio Moura (PT/TO),1204370,Requerimento,Proposição
2228776,camara,2264830,Requerimento,204383,2020-10-28,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1939349,a8171713efe896f451c6f2c8729d2683,0.16666666666666666,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF),1204383,Requerimento,Proposição
2228840,camara,2228840,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,178986,2019-11-06,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1831294,d4faeba0011faa69ab56039b36ee16fa,1,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2229137,camara,2229137,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2019-11-07,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1832051,150d97a9d33b8b7eac9796179c325721,1,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Prop. Original / Apensada,Proposição
2229142,camara,2229813,Requerimento de Urgência (Art. 155 do RICD),160531,2019-11-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1835023,713ca8ed8c3258690cad718b9544366e,1,camara,Dep. Jhonatan De Jesus (PRB/RR),Dep. Jhonatan De Jesus (PRB/RR),1160531,Requerimento,Proposição
2229142,camara,2261297,Emenda de Plenário,204495,2020-09-01,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1926531,713ca8ed8c3258690cad718b9544366e,1,camara,Dep. Airton Faleiro (PT/PA),Dep. Airton Faleiro (PT/PA),1204495,Emenda,Proposição
2229142,camara,2262053,Parecer Preliminar de Plenário,204556,2020-09-02,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1927860,713ca8ed8c3258690cad718b9544366e,1,camara,Dep. Marcelo Ramos (PL/AM),Dep. Marcelo Ramos (PL/AM),1204556,Parecer,Outros
2229475,camara,2229475,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204488,2019-11-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833702,4cbe7d4e6fb481207dd9529dde0ae6f8,0.5,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Prop. Original / Apensada,Proposição
2229475,camara,2229475,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204383,2019-11-12,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1833702,4cbe7d4e6fb481207dd9529dde0ae6f8,0.5,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF),1204383,Prop. Original / Apensada,Proposição
2229475,camara,2263767,Requerimento,204383,2020-10-05,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934161,4cbe7d4e6fb481207dd9529dde0ae6f8,0.5,camara,Dep. Professor Israel Batista (PV/DF),Dep. Professor Israel Batista (PV/DF),1204383,Requerimento,Proposição
2229475,camara,2263767,Requerimento,204488,2020-10-05,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1934161,4cbe7d4e6fb481207dd9529dde0ae6f8,0.5,camara,Dep. Célio Studart (PV/CE),Dep. Célio Studart (PV/CE),1204488,Requerimento,Proposição
2229754,camara,2229754,Projeto de Lei,204471,2019-11-19,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1834930,NA,1,camara,Dep. Mara Rocha (PSDB/AC),Dep. Mara Rocha (PSDB/AC),1204471,Prop. Original / Apensada,Proposição
2230192,camara,2230192,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,160511,2019-11-20,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1835877,617bfc397871ddac7a06400c51e43b50,1,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ),1160511,Prop. Original / Apensada,Proposição
2230633,camara,2230633,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204483,2019-11-26,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1837452,4fc4df4b9dfd1736231dea9a6f35acf7,1,camara,Dep. Vilson Da Fetaemg (PSB/MG),Dep. Vilson Da Fetaemg (PSB/MG),1204483,Prop. Original / Apensada,Proposição
2231622,camara,2231622,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204567,2019-12-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1840384,fe86593bbebdfc98a2af57e3b243b334,1,camara,Dep. Raimundo Costa (PL/BA),Dep. Raimundo Costa (PL/BA),1204567,Prop. Original / Apensada,Proposição
2231711,camara,2231711,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204495,2019-12-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1840570,ea2f2a742e6a30b9ef3476eb883cee96,1,camara,Dep. Airton Faleiro (PT/PA),Dep. Airton Faleiro (PT/PA),1204495,Prop. Original / Apensada,Proposição
2231771,camara,2231771,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,141470,2019-12-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1840817,546a5b42da946d846c760f4c12de5316,1,camara,Dep. José Guimarães (PT/CE),Dep. José Guimarães (PT/CE),1141470,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,76874,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Marcelo Freixo (PSOL/RJ),Dep. Marcelo Freixo (PSOL/RJ),176874,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73531,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204509,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Áurea Carolina (PSOL/MG),Dep. Áurea Carolina (PSOL/MG),1204509,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,205548,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. David Miranda (PSOL/RJ),Dep. David Miranda (PSOL/RJ),1205548,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204464,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Talíria Petrone (PSOL/RJ),Dep. Talíria Petrone (PSOL/RJ),1204464,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,74784,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Luiza Erundina (PSOL/SP),Dep. Luiza Erundina (PSOL/SP),174784,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204407,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Fernanda Melchionna (PSOL/RS),Dep. Fernanda Melchionna (PSOL/RS),1204407,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,152605,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Glauber Braga (PSOL/RJ),Dep. Glauber Braga (PSOL/RJ),1152605,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204535,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Sâmia Bomfim (PSOL/SP),Dep. Sâmia Bomfim (PSOL/SP),1204535,Prop. Original / Apensada,Proposição
2231771,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,134812,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,546a5b42da946d846c760f4c12de5316,0.1,camara,Dep. Edmilson Rodrigues (PSOL/PA),Dep. Edmilson Rodrigues (PSOL/PA),1134812,Prop. Original / Apensada,Proposição
2231771,camara,2234294,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,204561,2019-12-16,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1847219,546a5b42da946d846c760f4c12de5316,1,camara,Dep. Bira Do Pindaré (PSB/MA),Dep. Bira Do Pindaré (PSB/MA),1204561,Prop. Original / Apensada,Proposição
2231774,camara,2231774,Projeto de Lei,204500,2019-12-03,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1840825,NA,1,camara,Dep. Eduardo Costa (PTB/PA),Dep. Eduardo Costa (PTB/PA),1204500,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204352,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Camilo Capiberibe (PSB/AP),Dep. Camilo Capiberibe (PSB/AP),1204352,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204429,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. João H. Campos (PSB/PE),Dep. João H. Campos (PSB/PE),1204429,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204394,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Gervásio Maia (PSB/PB),Dep. Gervásio Maia (PSB/PB),1204394,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204483,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Vilson Da Fetaemg (PSB/MG),Dep. Vilson Da Fetaemg (PSB/MG),1204483,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,178922,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Tadeu Alencar (PSB/PE),Dep. Tadeu Alencar (PSB/PE),1178922,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204561,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Bira Do Pindaré (PSB/MA),Dep. Bira Do Pindaré (PSB/MA),1204561,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,139285,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Lídice Da Mata (PSB/BA),Dep. Lídice Da Mata (PSB/BA),1139285,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204393,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Frei Anastacio Ribeiro (PT/PB),Dep. Frei Anastacio Ribeiro (PT/PB),1204393,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,178986,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Nilto Tatto (PT/SP),Dep. Nilto Tatto (PT/SP),1178986,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204468,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Joenia Wapichana (REDE/RR),Dep. Joenia Wapichana (REDE/RR),1204468,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,160511,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Alessandro Molon (PSB/RJ),Dep. Alessandro Molon (PSB/RJ),1160511,Prop. Original / Apensada,Proposição
2231918,camara,2231918,Projeto de Lei,204530,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841340,NA,0.08333333333333333,camara,Dep. Rodrigo Agostinho (PSB/SP),Dep. Rodrigo Agostinho (PSB/SP),1204530,Prop. Original / Apensada,Proposição
2232027,camara,2232027,Projeto de Lei Complementar,178984,2019-12-04,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1841552,NA,1,camara,Dep. Miguel Haddad (PSDB/SP),Dep. Miguel Haddad (PSDB/SP),1178984,Prop. Original / Apensada,Proposição
2233449,camara,2233449,Projeto de Decreto Legislativo de Sustação de Atos Normativos do Poder Executivo,73531,2019-12-10,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1844699,d981938d42422df64b07ed0652cee63a,0.1,camara,Dep. Ivan Valente (PSOL/SP),Dep. Ivan Valente (PSOL/SP),173531,Prop. Original / Apensada,Proposição
