id_leggo,periodo,temperatura_periodo,temperatura_recente
04c04c3ee0b61e9f7a4564025c3f0b85,2020-03-02T00:00:00Z,0,7.38
04c04c3ee0b61e9f7a4564025c3f0b85,2020-03-09T00:00:00Z,0,5.54
04c04c3ee0b61e9f7a4564025c3f0b85,2020-03-16T00:00:00Z,0,4.15
04c04c3ee0b61e9f7a4564025c3f0b85,2020-03-23T00:00:00Z,0,3.11
04c04c3ee0b61e9f7a4564025c3f0b85,2020-03-30T00:00:00Z,0,2.34
04c04c3ee0b61e9f7a4564025c3f0b85,2020-04-06T00:00:00Z,0,1.75
04c04c3ee0b61e9f7a4564025c3f0b85,2020-04-13T00:00:00Z,0,1.31
04c04c3ee0b61e9f7a4564025c3f0b85,2020-04-20T00:00:00Z,0,0.99
04c04c3ee0b61e9f7a4564025c3f0b85,2020-04-27T00:00:00Z,0,0.74
04c04c3ee0b61e9f7a4564025c3f0b85,2020-05-04T00:00:00Z,0,0.55
04c04c3ee0b61e9f7a4564025c3f0b85,2020-05-11T00:00:00Z,0,0.42
04c04c3ee0b61e9f7a4564025c3f0b85,2020-05-18T00:00:00Z,0,0.31
04c04c3ee0b61e9f7a4564025c3f0b85,2020-05-25T00:00:00Z,0,0.23
04c04c3ee0b61e9f7a4564025c3f0b85,2020-06-01T00:00:00Z,0,0.18
04c04c3ee0b61e9f7a4564025c3f0b85,2020-06-08T00:00:00Z,0,0.13
04c04c3ee0b61e9f7a4564025c3f0b85,2020-06-15T00:00:00Z,0,0.1
04c04c3ee0b61e9f7a4564025c3f0b85,2020-06-22T00:00:00Z,0,0.07
04c04c3ee0b61e9f7a4564025c3f0b85,2020-06-29T00:00:00Z,0,0.06
04c04c3ee0b61e9f7a4564025c3f0b85,2020-07-06T00:00:00Z,0,0.04
04c04c3ee0b61e9f7a4564025c3f0b85,2020-07-13T00:00:00Z,0,0.03
04c04c3ee0b61e9f7a4564025c3f0b85,2020-07-20T00:00:00Z,0,0.03
04c04c3ee0b61e9f7a4564025c3f0b85,2020-07-27T00:00:00Z,0,0.03
04c04c3ee0b61e9f7a4564025c3f0b85,2020-08-03T00:00:00Z,0,0.02
04c04c3ee0b61e9f7a4564025c3f0b85,2020-08-10T00:00:00Z,0,0.02
04c04c3ee0b61e9f7a4564025c3f0b85,2020-08-17T00:00:00Z,0,0.01
04c04c3ee0b61e9f7a4564025c3f0b85,2020-08-24T00:00:00Z,0,0.01
04c04c3ee0b61e9f7a4564025c3f0b85,2020-08-31T00:00:00Z,0,0.01
04c04c3ee0b61e9f7a4564025c3f0b85,2020-09-07T00:00:00Z,0,0.01
04c04c3ee0b61e9f7a4564025c3f0b85,2020-09-14T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-09-21T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-09-28T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-10-05T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-10-12T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-10-19T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-10-26T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-11-02T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-11-09T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-11-16T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-11-23T00:00:00Z,0,0
04c04c3ee0b61e9f7a4564025c3f0b85,2020-11-30T00:00:00Z,0,0
