id_ext,casa,data,sequencia,texto_tramitacao,sigla_local,id_situacao,descricao_situacao,link_inteiro_teor,evento,local,tipo_documento,nivel,titulo_evento,ambito,uri_ultimo_relator,fase,situacao_descricao_situacao,data_audiencia,global,status
2205479,camara,2019-06-05T15:58:00Z,15,"Recebimento pela SECAP(SGM), apensado ao PDL-340/2019",SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205479,camara,2019-06-12T00:00:00Z,17,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/06/19 PÁG 437.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1781360,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205479,camara,2019-06-12T17:11:00Z,16,"Recebimento pela CCP, apensado ao PDL-340/2019",CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205479,camara,2019-06-13T16:33:00Z,18,"Recebimento pela CMADS, apensado ao PDL-340/2019",CMADS,500,Tramitando em Conjunto,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-05-29T00:00:00Z,1,"Apresentação do Projeto de Decreto Legislativo n. 342/2019, pelo Deputado Alessandro Molon PSB, que:""Susta os efeitos da aplicação do Decreto nº 9.806, de 28 de maio de 2019, que 'Altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama'"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756813,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-05-29T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757093,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-05-29T12:52:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-05-29T12:52:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-05-29T16:52:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 693/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-05-29T17:08:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T00:00:00Z,9,Despacho a confirmar.,MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1764007,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T10:41:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T10:42:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T10:43:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T11:58:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 193/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T17:21:00Z,12,"Recebimento pela CCP, apensado ao PDL-340/2019",CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T17:21:00Z,13,Recebimento pela CCP.,CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-03T17:53:00Z,14,Apensação desta proposição ao PDL-340/2019.,CCP,106,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-04T00:00:00Z,15,AÇÃO SANEADORA - O PDL  n. 340/2019 foi renumerado para PDL n. 342/2019 devido a problema técnico do sistema de numeração de proposições da Câmara dos Deputadosl.,MESA,1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-05T00:00:00Z,16,Realizar o Encaminhamento para SECAP(SGM),CCP,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-05T13:40:00Z,17,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/CCP) nº 2913/2019.,CCP,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-05T15:58:00Z,18,"Recebimento pela SECAP(SGM), apensado ao PDL-340/2019",SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-05T15:58:00Z,19,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T00:00:00Z,23,Realizar o Encaminhamento para CCP,SECAP(SGM),910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T00:00:00Z,28,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/06/19 PÁG 439.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1781361,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T15:25:00Z,24,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 212/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T17:11:00Z,25,"Recebimento pela CCP, apensado ao PDL-340/2019",CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T17:11:00Z,26,Recebimento pela CCP.,CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T17:30:00Z,20,Retirada a Chancela do Despacho.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T17:30:00Z,21,"Apense-se à(ao) PDL-340/2019. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1764007,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T17:30:00Z,22,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-12T17:30:00Z,27,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205373,camara,2019-06-13T16:33:00Z,29,"Recebimento pela CMADS, apensado ao PDL-340/2019",CMADS,500,Tramitando em Conjunto,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-05-29T00:00:00Z,1,"Apresentação do Projeto de Decreto Legislativo n. 340/2019, pelo Deputado Ivan Valente (PSOL-SP), que: ""Susta os efeitos do Decreto nº 9.806, de 28 de maio de 2019, que altera o Decreto nº 99.274, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1756776,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-05-29T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757089,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-05-29T13:55:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-05-29T16:46:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-05-29T16:52:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 693/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-05-29T17:08:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T10:42:00Z,7,Apense-se a este(a) o(a) PDL-342/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757093,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T10:42:00Z,8,Apense-se a este(a) o(a) PDL-345/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757565,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T10:42:00Z,9,Apense-se a este(a) o(a) PDL-353/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757931,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T10:42:00Z,10,Apense-se a este(a) o(a) PDL-362/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758333,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T16:14:00Z,11,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T16:14:00Z,12,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T16:15:00Z,13,"Às Comissões de Meio Ambiente e Desenvolvimento Sustentável e Constituição e Justiça e de Cidadania (Art. 54 RICD)Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1763099,distribuicao,CD-MESA-PLEN,NA,1,Distribuição,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T16:15:00Z,14,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T16:15:00Z,15,Apense-se a este(a) o(a) PDL-341/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757092,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T16:22:00Z,16,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 194/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T17:21:00Z,17,"Recebimento pela CCP, com as proposições PDL-342/2019, PDL-345/2019, PDL-353/2019, PDL-362/2019, PDL-341/2019 apensadas.",CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T17:52:00Z,18,Apensação do PDL 341/2019 a esta proposição.,CCP,504,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-03T17:53:00Z,19,Apensação do PDL 342/2019 a esta proposição.,CCP,504,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-04T00:00:00Z,20,AÇÃO SANEADORA - O PDL  n. 342/2019 foi renumerado para PDL n. 340/2019 devido a problema técnico do sistema de numeração de proposições da Câmara dos Deputadosl.,MESA,1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-05T00:00:00Z,21,Realizar o Encaminhamento para SECAP(SGM),CCP,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-05T13:40:00Z,22,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/CCP) nº 2913/2019.,CCP,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-05T15:58:00Z,23,"Recebimento pela SECAP(SGM), com as proposições PDL-342/2019, PDL-345/2019, PDL-353/2019, PDL-362/2019, PDL-341/2019 apensadas.",SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-10T14:24:00Z,24,Apense-se a este(a) o(a) PDL-378/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1759168,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-12T00:00:00Z,25,Realizar o Encaminhamento para CCP,SECAP(SGM),910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-12T00:00:00Z,30,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/06/19 PÁG 433.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1781358,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-12T15:25:00Z,26,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 212/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-12T17:11:00Z,27,"Recebimento pela CCP, com as proposições PDL-342/2019, PDL-345/2019, PDL-353/2019, PDL-362/2019, PDL-341/2019, PDL-378/2019 apensadas.",CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-12T17:30:00Z,28,Apense-se a este(a) o(a) PDL-342/2019.,MESA,504,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1764007,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-12T17:34:00Z,29,Encaminhado à(ao) CMADS através da guia de Remessa (GR/CCP) nº 3021/2019.,CCP,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-06-13T16:33:00Z,31,"Recebimento pela CMADS, com as proposições PDL-345/2019, PDL-353/2019, PDL-362/2019, PDL-341/2019, PDL-378/2019, PDL-342/2019 apensadas.",CMADS,500,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-07-03T00:00:00Z,32,"Designada Relatora, Dep. Joenia Wapichana (REDE-RR)",CMADS,320,Pronta para Pauta,NA,designado_relator,CMADS,NA,1,Designação de Relator,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-10-10T16:08:00Z,33,"Apresentação do Parecer do Relator n. 1 CMADS, pela Deputada Joenia Wapichana (REDE-RR).",CMADS,501,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1819610,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-10-14T00:00:00Z,34,"Devolvida à Relatora, Dep. Joenia Wapichana (REDE-RR)",CMADS,170,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-10-23T15:30:00Z,35,"Apresentação do Parecer do Relator n. 2 CMADS, pela Deputada Joenia Wapichana (REDE-RR).",CMADS,501,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1825166,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-10-23T15:30:00Z,36,"Parecer da Relatora, Dep. Joenia Wapichana (REDE-RR), pela aprovação deste, e pela rejeição do PDL 341/2019, do PDL 342/2019, do PDL 345/2019, do PDL 353/2019, do PDL 362/2019, e do PDL 378/2019, apensados.",CMADS,322,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1825166,parecer_pela_aprovacao,CMADS,NA,1,Parecer pela Aprovação,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-11T15:09:00Z,37,"Apresentação da Complementação de Voto, CVO 1 CMADS, pela Dep. Joenia Wapichana",CMADS,501,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1832743,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-11T15:09:00Z,38,"Parecer com Complementação de Voto, Dep. Joenia Wapichana (REDE-RR), pela aprovação deste, e pela prejudicialidade do PDL 341/2019, do PDL 342/2019, do PDL 345/2019, do PDL 353/2019, do PDL 362/2019, e do PDL 378/2019, apensados.",CMADS,322,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1832743,parecer_pela_aprovacao,CMADS,NA,1,Parecer pela Aprovação,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-12T10:00:00Z,39,"Retirado de pauta, de ofício.",CMADS,250,Pronta para Pauta,NA,retirada_de_pauta,CMADS,NA,1,Retirada de Pauta,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-20T09:30:00Z,40,A Deputada Joenia Wapichana procedeu a leitura do relatório.,CMADS,1005,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-20T09:30:00Z,41,Vista ao Deputado Camilo Capiberibe.,CMADS,420,Pronta para Pauta,NA,pedido_de_vista,CMADS,NA,1,Pedido de Vista,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-20T09:30:00Z,42,"Discutiram a Matéria: Dep. Nilto Tatto (PT-SP), Dep. Fernanda Melchionna (PSOL-RS), Dep. Camilo Capiberibe (PSB-AP) e Dep. Frei Anastacio Ribeiro (PT-PB).",CMADS,242,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-26T00:00:00Z,43,"Apresentação do Voto em Separado n. 1 CMADS, pelo Deputado Zé Vitor (PL-MG), pela rejeição.",CMADS,431,Pronta para Pauta,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1837665,voto_em_separado,CMADS,NA,2,Voto em Separado,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-26T21:15:00Z,44,Prazo de Vista Encerrado,CMADS,600,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-11-27T10:00:00Z,45,"Retirado de pauta, de ofício.",CMADS,250,Pronta para Pauta,NA,retirada_de_pauta,CMADS,NA,1,Retirada de Pauta,NA,NA,NA,NA,NA,NA,Ativa
2205388,camara,2019-12-04T10:00:00Z,46,Não deliberado devido à falta de quorum em verificação de votação do requerimento de retirada de pauta.,CMADS,194,Pronta para Pauta,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-05-30T15:42:00Z,1,"Apresentação do Projeto de Decreto Legislativo n. 362/2019, pelo Deputado Leonardo Monteiro (PT/MG), que ""Susta, nos termos do art. 49, V, da Constituição Federal, o Decreto nº 9.806, de 28 de maio de 2019, do Poder Executivo, que altera o Decreto nº 99.274, de 6 de junho de 1990, para dispor sobre a composição e o funcionamento do Conselho Nacional do Meio Ambiente - Conama"".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757818,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-05-30T15:43:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-05-30T17:49:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-05-30T18:37:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 712/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-05-31T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758333,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-05-31T09:13:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-03T10:41:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-03T10:42:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-03T10:42:00Z,9,"Apense-se à(ao) PDL-340/2019. Proposição Sujeita à Apreciação do Plenário. Regime de Tramitação: Ordinária (Art. 151, III, RICD)",MESA,129,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758333,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-03T10:43:00Z,10,Encaminhamento de Despacho de Distribuição à CCP para publicação.,MESA,604,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-03T11:58:00Z,11,Encaminhado à(ao) CCP através da guia de Remessa (GR/SECAP(SGM)) nº 193/2019.,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-03T17:21:00Z,12,"Recebimento pela CCP, apensado ao PDL-340/2019",CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-05T15:58:00Z,13,"Recebimento pela SECAP(SGM), apensado ao PDL-340/2019",SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-12T00:00:00Z,15,Encaminhada à publicação. Publicação Inicial em avulso e no DCD de 13/06/19 PÁG 445.,CCP,604,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1781367,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-12T17:11:00Z,14,"Recebimento pela CCP, apensado ao PDL-340/2019",CCP,500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205833,camara,2019-06-13T16:33:00Z,16,"Recebimento pela CMADS, apensado ao PDL-340/2019",CMADS,500,Tramitando em Conjunto,NA,NA,CMADS,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-05-30T00:00:00Z,6,Despacho a Confirmar.,MESA,110,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757931,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-05-30T13:26:00Z,1,"Apresentação do Projeto de Decreto Legislativo n. 353/2019, pela Deputada Jandira Feghali (PCdoB/RJ), que ""Susta, nos termos do art. 49, V, da Constituição, o Decreto nº 9.806, de 28 de maio de 2019. "".",PLEN,100,NA,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757656,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-05-30T13:26:00Z,2,Realizar o Encaminhamento para SECAP(SGM),SEPRO,910,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-05-30T14:06:00Z,3,Encaminhado  à CEDI (Legislação Citada),CEDI,1004,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-05-30T14:13:00Z,4,Encaminhado à(ao) SECAP(SGM) através da guia de Remessa (GR/SEPRO) nº 711/2019.,SEPRO,180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-05-30T16:10:00Z,5,Recebimento pela SECAP(SGM).,SECAP(SGM),500,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-06-03T10:41:00Z,7,Despacho Chancelado,SECAP(SGM),180,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
2205754,camara,2019-06-03T10:42:00Z,8,Notificação à Sinopse de Despacho Chancelado,SECAP(SGM),1005,NA,NA,NA,CD-MESA-PLEN,NA,3,NA,NA,NA,NA,NA,NA,NA,Ativa
