id_leggo,id_camara,id_senado,id_autor_parlametria,id_autor
1434e6c2a75e7f094dcdff676b61c30d,None,140343,311,11
2c67084f58bfa77db6f844cbda7ca540,None,143780,235,35
073dab437c82eecd48d904e9eca68fec,None,141759,25012,5012
6e787d7c16d3e6b6a8dfcf09aa371087,None,141973,25352,5352
7f59aabd42a4bcb8c2c077f2987627db,None,143530,235,35
9c581eea6c5862113234baa0372bc44c,None,145213,25953,5953
9c581eea6c5862113234baa0372bc44c,None,145213,25376,5376
b9caed7b6d2d236747dd62083b9916d8,None,145544,2475,475
110c52ea4cd4752d8f5fc58325eb022a,None,145555,21186,1186
110c52ea4cd4752d8f5fc58325eb022a,None,145555,322,22
110c52ea4cd4752d8f5fc58325eb022a,None,145555,3945,945
110c52ea4cd4752d8f5fc58325eb022a,None,145555,25535,5535
110c52ea4cd4752d8f5fc58325eb022a,None,145555,25557,5557
110c52ea4cd4752d8f5fc58325eb022a,None,145555,3739,739
110c52ea4cd4752d8f5fc58325eb022a,None,145555,23806,3806
110c52ea4cd4752d8f5fc58325eb022a,None,145555,25996,5996
8588e01c3feef42549da06eab598f5d3,None,145560,24531,4531
d8ca90757e4d915b2c048ec921d41ce7,None,145626,290,90
c7e7eeb00c32ed1c6405e37584142e45,2225989,139448,31,1
