GW x geral,Pos/Neg/Neutro para o ambientalismo,id,sigla_tipo,numero,ano,ementa,votada_plenario,cod_tipo,casa,tema,autor,link
Não GW,Positivo,2192045,PL,784,2019,"Dispõe sobre a criação, gestão e manejo de Reserva Particular do Patrimônio Natural - RPPN e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rodrigo Agostinho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192045
Não GW,Positivo,2192099,PL,793,2019,"Estabelece obrigatoriedade de contratação de seguro contra o rompimento ou vazamento de barragens, determina responsabilização em casos de acidentes nas barragens e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Rubens Pereira Júnior,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192099
Não GW,Positivo,2192110,PDL,34,2019,"Suspende os efeitos do Decreto  nº 9.642/2018, que ""Altera o Decreto  nº 7.891, de 23 de janeiro de 2013, para dispor sobre a redução gradativa dos descontos concedidos em tarifa de uso do sistema de distribuição e tarifa de energia elétrica.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Sebastião Oliveira,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192110
Não GW,Positivo,2192211,PDL,35,2019,"Susta os efeitos do Decreto nº 9.642, de 27 de dezembro de 2018, que altera o Decreto nº 7.891, de 23 de janeiro de 2013, para dispor sobre a redução gradativa dos descontos concedidos em tarifa de uso do sistema de distribuição e tarifa de energia elétrica.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Jerônimo Goergen,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192211
GW,Negativo,2192259,PL,846,2019,"Altera a Lei no 9.605, de 12 de fevereiro de 1998 - Lei de Crimes Ambientais, para exigir o laudo técnico dos danos ocasionados pela conduta emitido por órgão fiscalizador competente para configuração do tipo penal inscrito no art. 55.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Nicoletti,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192259
GW,Negativo,2192263,PDL,36,2019,"Susta dispositivos do Decreto nº 6.514, de 22 de julho de 2008, que dispõe sobre as infrações e sanções administrativas ao meio ambiente, estabelece o processo administrativo federal para apuração destas infrações, e dá outras providências, e a Instrução Normativa IBAMA nº 3, de 23 de janeiro de 2018, que estabelece os procedimentos para a aplicação da medida cautelar de destruição ou inutilização de produtos, subprodutos ou instrumentos utilizados na prática da infração ambiental.",0,557,camara,Meio Ambiente e Desenvolvimento Sustentável,José Medeiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192263
Não GW,Positivo,2192313,PL,857,2019,"Dispõe sobre a proibição, em todo o território nacional, da apresentação, manutenção e utilização de animais em espetáculos circenses.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192313
Não GW,Positivo,2192314,PL,858,2019,"Dispõe sobre a proibição, em todo o território nacional, da venda de animais pela internet e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192314
Não GW,Positivo,2192334,PL,873,2019,"Altera a Lei nº 1.283, de 18 de dezembro de 1950, para dispor sobre a utilização de sistema de monitoramento por Circuito Fechado de Televisão - CFTV como meio auxiliar de fiscalização nos estabelecimentos industriais destinados ao abate de animais.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Edna Henrique,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192334
Não GW,Positivo,2192360,PL,884,2019,Disciplina o controle da eutanásia de animais portadores de Leishmaniose Visceral Canina.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Paulo Bengtson,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192360
Não GW,Positivo,2192375,PL,890,2019,"Dispõe sobre o uso de sacolas, copos e canudos plásticos biodegradáveis para acondicionamento de produtos e mercadorias a serem utilizadas nos estabelecimentos comerciais em todo território nacional.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Pompeo de Mattos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192375
Não GW,Positivo,2192427,PL,914,2019,"Altera as Leis nº 12.977, de 20 de maio de 2014, e nº 9.503, de 23 de setembro de 1997, para estabelecer meta mínima de reciclagem de veículos destinados a unidades de desmontagem e para determinar que depósitos de veículos adotem medidas para evitar poluição ambiental e riscos à saúde.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Hugo Leal,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192427
Não GW,Negativo,2192431,PL,915,2019,"Dispõe sobre a neutralização de emissão de gases de efeito estufa de eventos realizados às margens de represas, lagos, rios e córregos, em todo o território nacional.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Alexandre Leite,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192431
Não GW,Positivo,2192438,PL,918,2019,Dispõe sobre os crimes praticados contra ambientalistas.,0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192438
Não GW,Positivo,2192484,PL,928,2019,"Dispõe sobre a proibição de comercialização de animais em estabelecimentos do tipo pet shop e similares, bem como estabelece regras a serem seguidas pelos responsáveis por canis, gatis e demais criadouros de animais de estimação destinados à venda.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Fábio Trad,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192484
Não GW,Neutro,2192487,PL,930,2019,"Altera a Lei nº 9.973, de 29 de maio de 2000.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marlon Santos,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192487
Não GW,Positivo,2192529,PL,948,2019,"Dispõe sobre a proibição, em todo o território nacional, da utilização de animais para desenvolvimento, experimento e testes de produtos cosméticos, de higiene pessoal, perfumes, limpeza e seus componentes.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192529
Não GW,Positivo,2192530,PL,949,2019,"Dispõe sobre a obrigatoriedade de todos os municípios com mais de 50.000 (cinquenta mil) habitantes possuírem equipamento de castração e atendimento de animais denominado de ""Castramóvel"" e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192530
Não GW,Positivo,2192532,PL,951,2019,"Altera a Lei 8.072, de 25 de julho de 1990, para definir como crime hediondo o assassinato em série de animais e a reiteração do assassinato de animais pela mesma pessoa ou pelo mesmo grupo de pessoas.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192532
,,2192573,PL,963,2019,"Altera a Lei nº 4.502, de 30 de novembro de 1964, e a Lei nº 10.925, de 23 de julho de 2004, para isentar as preparações utilizadas na alimentação de animais domésticos do IPI, e reduzir a zero as alíquotas da Contribuição para o PIS/Pasep e da Cofins.",0,139,camara,"Meio Ambiente e Desenvolvimento Sustentável;Agricultura, Pecuária, Pesca e Extrativismo",Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192573
Não GW,Positivo,2192575,PL,965,2019,"Altera o Decreto-Lei 2.848, de 7 de dezembro de 1940, (Código Penal) para triplicar a pena do estelionato cometido para se beneficiar financeiramente de desastres ambientais.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192575
GW,Positivo,2192576,PL,966,2019,"Altera a Lei 9.605, de 12 de fevereiro de 1998, para elevar o valor mínimo e o valor máximo da multa possível para infrações administrativas relativas ao meio ambiente.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192576
Não GW,Positivo,2192577,PL,967,2019,"Dispõe sobre a obrigatoriedade das empresas elaborarem plano emergencial de localização, resgate e cuidado dos animais atingidos por desastres ambientais.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192577
Não GW,Positivo,2192578,PL,968,2019,"Dispõe sobre a cessão, por parte das empresas, de assistência médica e educacional básica vitalícia às famílias vítimas de desastres naturais, nos casos em que a atividade empresarial contribuiu diretamente para a ocorrência do desastre.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192578
Não GW,Positivo,2192579,PL,969,2019,"Institui, em todo o território nacional, o Programa de Incentivo à Redução do Consumo de Materiais Plásticos.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192579
Não GW,Positivo,2192580,PL,970,2019,"Dispõe sobre o aumento em cinco vezes de multas, juros e demais encargos a empresas que atrasem o pagamento de indenizações a vítimas de desastres naturais, nos casos em que a atividade empresarial contribuiu diretamente para a ocorrência do desastre.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192580
Não GW,Negativo,2192602,PL,984,2019,"Altera a Lei nº 9.985, de 18 de julho de 2000, para criar a categoria de Unidade de Conservação denominada Estrada-Parque e institui a Estrada-Parque Caminho do Colono no Parque Nacional do Iguaçu.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Vermelho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192602
Não GW,Positivo,2192606,PL,987,2019,"Altera o artigo 32 e parágrafos, da lei número 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente e da? outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Kim Kataguiri,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192606
Não GW,Positivo,2192654,PL,1005,2019,"Altera a Lei nº 10.257, de 10 de julho de 2001, prevendo a implantação de calçadas ecológicas e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Ricardo Izar; Weliton Prado,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192654
Não GW,Positivo,2192893,PL,1064,2019,"Altera a Lei nº 12.305, de 2 de agosto de 2010, para incluir óleos e gorduras de uso culinário como produtos do sistema de logística reversa.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,José Medeiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192893
Não GW,Positivo,2192897,PL,1068,2019,"Altera a Lei nº 4.829, de 5 de novembro de 1965, para vedar a exigência, por parte das instituições financeiras operadoras do crédito rural, de garantias reais em valores superiores a cento e trinta por cento do crédito concedido.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",José Medeiros,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192897
,,2192939,PL,1083,2019,"Altera a Lei nº 12.334, de 20 de setembro de 2010, que institui a Política Nacional de Segurança de Barragens, para dispor sobre instalação do sistema de alerta.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Helio Lopes,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192939
Não GW,Positivo,2192964,PL,1092,2019,"Proíbe o uso de espuma de poliuretano como isolante térmico ou acústico em estabelecimentos e edificações destinados a atividades artísticas, culturais e esportivas ou dormitórios coletivos.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Edna Henrique,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192964
Não GW,Positivo,2192978,PL,1095,2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998 para estabelecer pena de reclusão a quem praticar ato de abuso, maus-tratos, ferir ou mutilar animais silvestres, domésticos ou domesticados, nativos ou exóticos; e instituir penas para estabelecimentos comerciais ou rurais que concorrerem para a prática do crime.  NOVA EMENTA: Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para aumentar as penas cominadas ao crime de maus-tratos aos animais quando se tratar de cão ou gato.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Fred Costa,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192978
Não GW,Positivo,2192984,PL,1097,2019,"Dispõe sobre a proibição, em todo o território nacional, da utilização de penas e plumas de origem animal para a produção de fantasias e alegorias e dá outras providências.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192984
Não GW,Neutro,2192985,PL,1098,2019,"Dispõe sobre a permissão, em todo o território nacional, da permanência de animais domésticos nas praias.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2192985
Não GW,Positivo,2193043,PL,1113,2019,"Determina a proibição, em todo território nacional, da comercialização e o uso de coleiras que causem choques em animais.",0,139,camara,Meio Ambiente e Desenvolvimento Sustentável,Célio Studart,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2193043
Não GW,Positivo,2193076,PDL,43,2019,"Susta os Atos do Ministério da Agricultura, Pecuária e Abastecimento (MAPA) expedidos em 2019, que concedem registros para novos produtos elaborados com agrotóxicos.",0,557,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Alexandre Padilha,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2193076
Não GW,Positivo,2193081,PL,1118,2019,"Obriga hipermercados, supermercados e estabelecimentos similares a disporem de local específico para a venda de produtos provenientes da agricultura familiar.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Marreca Filho,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2193081
Não GW,Positivo,2193097,PL,1123,2019,"Acrescenta dispositivos à Lei nº 8.171, de 17 de janeiro de 1991, para conceder estímulos aos proprietários rurais que desenvolvam a agricultura orgânica e outras atividades de preservação ambiental.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Rubens Otoni,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2193097
Não GW,Positivo,2193098,PL,1124,2019,"Altera as Leis nº 10.696, de 2 de julho de 2003, e nº 8.427, de 27 de maio de 1992, para incluir produtos extrativos no Programa de Aquisição de Alimentos e para autorizar subvenção de preços em apoio à agricultura familiar.",0,139,camara,"Agricultura, Pecuária, Pesca e Extrativismo",Rubens Otoni,https://www.camara.leg.br/proposicoesWeb/fichadetramitacao?idProposicao=2193098
