id,data_apresentacao,nome,ementa,tema,autor,uri_tramitacao
138931,2019-09-05,PDL 637/2019,"Susta o inciso XV e o § 11 do art. 35 e o inciso IX do art. 36, ambos do Decreto nº 99.684, de 8 de novembro de 1990, com a redação dada pelo Decreto nº 9.345, de 16 de abril de 2018, e o art. 3º do Decreto nº 9.345, de 16 de abril de 2018, que “altera o Regulamento do Fundo de Garantia do Tempo de Serviço, aprovado pelo Decreto nº 99.684, de 8 de novembro de 1990, para dispor sobre as normas de movimentação da conta vinculada do FGTS para aquisição de órtese e prótese pelo trabalhador com deficiência”.",Nao especificado,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/138931
138934,2019-09-24,PL 5183/2019,"Institui o ano de 2020 como o Ano da Participação Olímpica Brasileira, em alusão ao centenário da primeira participação olímpica do Brasil",Data comemorativa,Leila Barros PSB / DF,https://www25.senado.leg.br/web/atividade/materias/-/materia/138934
138935,2019-09-24,PL 5190/2019,"Altera a Lei nº 7.565, de 19 de dezembro de 1986, que dispõe sobre o Código Brasileiro de Aeronáutica, para estabelecer desconto de bilhetes aéreos nos casos comprovados de falecimento ou hospitalização sob risco de morte de cônjuge, companheiro ou parente até o segundo grau.",Defesa do consumidor,Marcos do Val PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/138935
138936,2019-09-24,PL 5185/2019,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para prever, na educação superior, o atendimento às necessidades educativas das pessoas com transtornos específicos da aprendizagem e do desenvolvimento.",Educação,José Maranhão MDB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/138936
138937,2019-09-24,PL 5186/2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, para prever a compensação em dobro de déficit de Reserva Legal.",Meio ambiente,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/138937
138938,2019-09-24,PL 5187/2019,"Altera a Lei nº 7.827, de 27 de setembro de 1989, que regulamenta o art. 159, inciso I, alínea c, da Constituição Federal, institui o Fundo Constitucional de Financiamento do Norte – FNO, o Fundo Constitucional de Financiamento do Nordeste - FNE e o Fundo Constitucional de Financiamento do Centro-Oeste – FCO, e dá outras providências, para estabelecer repasses mínimos de recursos dos Fundos Constitucionais de Financiamento a instituições financeiras federais, e dar outras providências.",Desenvolvimento regional,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/138938
138939,2019-09-24,PL 5188/2019,"Insere parágrafo único ao art. 59 da Lei nº 9.394, de 20 de dezembro de 1996, de diretrizes e bases da educação nacional, para dispor sobre a obrigatoriedade de intérprete de Libras para o atendimento de pais surdos nas comunicações escolares da rede pública e privada.",Educação,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/138939
138940,2019-09-24,PL 5184/2019,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para exigir exame toxicológico bianual como condição para habilitação dos condutores para o exercício de atividade remunerada.",Trânsito,Marcos do Val PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/138940
138941,2019-09-24,PDL 314/2019,"Aprova o ato que renova a concessão outorgada à Fundação Ministério Comunidade Cristã para executar serviço de radiodifusão de sons e imagens no Município de Goiânia, Estado de Goiás.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138941
138943,2019-09-24,PDL 366/2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Comunicação e Cultura de Timbaúba - ACOMT para executar serviço de radiodifusão comunitária no Município de Timbaúba, Estado de Pernambuco.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138943
138944,2019-09-24,PDL 367/2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Tancredo Neves para executar serviço de radiodifusão comunitária no Município de Cajazeiras, Estado da Paraíba.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138944
138945,2019-09-24,PDL 369/2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária do Bairro São José para executar serviço de radiodifusão comunitária no Município de Carpina, Estado de Pernambuco.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138945
138946,2019-09-24,PDL 370/2019,"Aprova o ato que renova a autorização outorgada à Associação Rádio Comunitária Damata FM para executar serviço de radiodifusão comunitária no Município de São Lourenço da Mata, Estado de Pernambuco.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138946
138947,2019-09-24,PDL 375/2019,"Aprova o ato que outorga autorização à Associação Cultural Lage Grande para executar serviço de radiodifusão comunitária no Município de Caruaru, Estado de Pernambuco.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138947
138948,2019-09-24,PDL 376/2019,"Aprova o ato que outorga autorização à Associação de Desenvolvimento Cultural da Rádio Difusão de Mataraca para executar serviço de radiodifusão comunitária no Município de Mataraca, Estado da Paraíba.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138948
138950,2019-09-24,PRS 89/2019,Cria a Frente Parlamentar de Apoio à Corte Penal Latino-americana e do Caribe Contra o Crime Organizado (COPLA).,Nao especificado,Marcos do Val PODEMOS / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/138950
138951,2019-09-24,PL 5193/2019,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para prever a possibilidade de os estabelecimentos de ensino de educação básica receberem doações de pessoas físicas e jurídicas.",Educação,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/138951
138952,2019-09-24,PDL 339/2019,"Aprova o ato que renova a autorização outorgada à Associação dos Filhos e Amigos de Rosário Oeste - AFARO para executar serviço de radiodifusão comunitária no Município de Rosário Oeste, Estado do Mato Grosso.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138952
138953,2019-09-24,PL 5189/2019,Institui o Dia Nacional em Memória das Vítimas de Trânsito.,Homenagem cívica,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/138953
138954,2019-09-24,PL 5192/2019,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para criar causa especial de aumento de pena no homicídio doloso praticado na presença de ascendente da vítima, descendente da vítima ou de pessoa menor de quatorze anos.",Direito penal e processual penal,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/138954
138955,2019-10-16,PDL 638/2019,"Susta o Decreto nº 10.014, de 6 de setembro de 2019, da Presidência da República, que altera o Decreto nº 5.296, de 2 de dezembro de 2004, regulamentador da Lei nº 10.048, de 8 de novembro de 2000 (prioridade no atendimento) e da Lei nº 10.098, de 19 de dezembro de 2000 (Lei da Acessibilidade).",Nao especificado,Romário PODEMOS / RJ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138955
138956,2019-09-24,PRS 90/2019,"Autoriza o Município de Contagem (MG) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 42.000.000,00 (quarenta e dois milhões de dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138956
138957,2019-09-24,PRS 91/2019,"Autoriza o Município de Belo Horizonte, situado no Estado de Minas
Gerais, a contratar operação de crédito externo, com garantia da
República Federativa do Brasil, junto ao Banco Interamericano de
Desenvolvimento (BID), no valor de até US$ 56.000.000,00 (cinquenta e
seis milhões de dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138957
138958,2019-09-24,PRS 92/2019,"Autoriza o Município de Belo Horizonte (MG) a contratar operação de crédito externo, com garantia da República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 82.500.000,00 (oitenta e dois milhões e quinhentos mil dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138958
138960,2019-09-24,PRS 93/2019,"Autoriza o Município de Criciúma (SC) a contratar operação de crédito
externo, com garantia da República Federativa do Brasil, com o Fundo
Financeiro para o Desenvolvimento da Bacia do Prata (FONPLATA), no
valor de até US$ 17.250.000,00 (dezessete milhões e duzentos e
cinquenta mil dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/138960
138989,2019-09-25,PRS 94/2019,"Institui o Prêmio Senado Federal de Segurança Pública, destinado a agraciar pessoas que criem mecanismos de melhora da segurança pública ou atuem em ação de segurança pública de grande repercussão nacional.",Nao especificado,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/138989
138990,2019-09-25,PL 5222/2019,"Altera a Lei nº 12.485, de 12 de setembro de 2011, que dispõe sobre a comunicação audiovisual de acesso condicionado, para estabelecer condições isonômicas nas relações entre agentes do setor, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para introduzir mecanismos de combate a práticas abusivas no mercado audiovisual.",Comunicações,Angelo Coronel PSD / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/138990
138992,2019-09-25,PL 5227/2019,"Confere ao Município de Timbó, no Estado de Santa Catarina, o título de Capital Nacional do Cicloturismo.",Homenagem cívica,Esperidião Amin PP / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/138992
138993,2019-09-25,PL 5226/2019,"Concede ao Município de Itajaí, em Santa Catarina, o título de Capital Nacional da Pesca.",Homenagem cívica,Esperidião Amin PP / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/138993
138994,2019-09-25,PL 5225/2019,"Altera a Lei nº 8.213, de 24 de julho de 1991, para determinar que o salário maternidade, quando pago diretamente pela Previdência Social, será disponibilizado à gestante ou à adotante em até 30 (trinta) dias após a sua solicitação.",Previdência social,Cid Gomes PDT / CE,https://www25.senado.leg.br/web/atividade/materias/-/materia/138994
138995,2019-09-25,PL 5231/2019,"Altera a Lei nº 8.685, de 20 de julho de 1993, que cria mecanismos de fomento à atividade audiovisual e dá outras providências, para ampliar o prazo de aplicação dos mecanismos de incentivo à produção de obras audiovisuais brasileiras de produção independente.",Arte e cultura,Rodrigo Cunha PSDB / AL,https://www25.senado.leg.br/web/atividade/materias/-/materia/138995
138997,2019-09-25,PL 5230/2019,"Altera a Lei nº 12.587, de 3 de janeiro de 2012, que institui as diretrizes da Política Nacional de Mobilidade Urbana; revoga dispositivos dos Decretos-Leis nºs 3.326, de 3 de junho de 1941, e 5.405, de 13 de abril de 1943, da Consolidação das Leis do Trabalho (CLT), aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, e das Leis nºs 5.917, de 10 de setembro de 1973, e 6.261, de 14 de novembro de 1975; e dá outras providências, para prorrogar o prazo dos municípios para elaboração de Plano de Mobilidade Urbana.",Política urbana,Esperidião Amin PP / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/138997
138998,2019-09-25,PL 5228/2019,"Institui a Nova Lei do Primeiro Emprego, e dá outras providências.",Trabalho e emprego,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/138998
138999,2019-09-25,PL 5223/2019,"Confere ao Município de Indaial, no Estado de Santa Catarina, o título de Capital Nacional do Caminhante.",Homenagem cívica,Esperidião Amin PP / SC,https://www25.senado.leg.br/web/atividade/materias/-/materia/138999
139000,2019-09-25,PL 5221/2019,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para criar causa especial de aumento de pena no latrocínio qualificado pelo resultado morte, praticado na presença de ascendente da vítima, descendente da vítima ou de pessoa menor de quatorze anos.",Direito penal e processual penal,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/139000
139002,2019-09-25,PL 5224/2019,"Altera a Lei nº 13.105, de 16 de março de 2015 – Código de Processo Civil, para alterar os prazos dos incisos II e III do art. 244.",Direito civil e processual civil,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/139002
139005,2019-09-25,PLP 223/2019,"Altera o art. 33 da Lei Complementar nº 87, de 13 de setembro de 1996, que dispõe sobre o imposto dos Estados e do Distrito Federal sobre operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação, para prorrogar os prazos previstos em relação à apropriação dos créditos do ICMS.",Tributação,Lucas Barreto PSD / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/139005
139010,2019-09-26,PL 5259/2019,"Altera o art. 114 do Código de Trânsito Brasileiro (Lei nº 9.503, de 23 de setembro de 1997) para determinar a instalação de dispositivos eletrônicos de identificação nos veículos.",Viação e transportes,Elmano Férrer PODEMOS / PI,https://www25.senado.leg.br/web/atividade/materias/-/materia/139010
139017,2019-09-26,PLP 224/2019,"Acrescenta o art. 60-A à Lei Complementar nº 101, de 4 de maio de 2000, que “estabelece normas de finanças públicas voltadas para a responsabilidade na gestão fiscal e dá outras providências”, para definir limite em relação à dívida dos municípios que especifica.",Política econômica e sistema financeiro,Zequinha Marinho PSC / PA,https://www25.senado.leg.br/web/atividade/materias/-/materia/139017
139026,2019-09-30,PL 5273/2019,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Co´digo Penal), e a Lei nº 8.072, de 25 de julho de 1990, para tipificar o crime de peculato qualificado quando a apropriação recair sobre dinheiro, valor ou bem móvel destinado à educação ou à saúde, bem como para tornar a referida conduta crime hediondo.",Direito penal e processual penal,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/139026
139027,2019-09-30,PL 5276/2019,Estabelece procedimentos de atendimento policial e de prestação jurisdicional e prevê medidas protetivas para os casos de violência contra o professor oriundos da relação de educação.,Segurança pública,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/139027
139028,2019-09-30,PL 5275/2019,"Altera a Lei nº 9.504, de 30 de setembro de 1997, para vedar a participação, nos programas e inserções de rádio e televisão destinados à propaganda eleitoral gratuita, de pessoas condenadas criminalmente ou por ato de improbidade administrativa enquanto estiverem cumprindo pena restritiva de liberdade ou de direitos.",Direito eleitoral e partidos políticos,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/139028
139029,2019-09-30,PL 5274/2019,"Altera o art. 217-A do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para tornar imprescritível o crime de estupro de vulnerável.",Direito penal e processual penal,Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/139029
139030,2019-09-30,PL 5278/2019,"Altera a Lei nº 11.340, de 7 de agosto de 2006, (Lei Maria da Penha) para determinar o uso de instrumentos tecnológicos na aplicação de medidas protetivas, a fim de garantir o monitoramento do seu cumprimento.","Família, proteção a crianças, adolescentes, mulheres e idosos",Jorge Kajuru CIDADANIA / GO,https://www25.senado.leg.br/web/atividade/materias/-/materia/139030
139038,2019-10-01,PL 5281/2019,"Modifica a Lei nº 9.504, de 30 de setembro de 1997, para determinar que o marco temporal para aferição da idade mínima será a data da posse no cargo eletivo.",Direito eleitoral e partidos políticos,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/139038
139039,2019-10-01,PRS 95/2019,"Institui, no âmbito do Senado Federal, a Frente Parlamentar de apoio ao Mercado de Varejo e E-commerce",Nao especificado,Kátia Abreu PDT / TO e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/139039
139043,2019-10-01,PL 5282/2019,"Altera o art. 156 do Decreto-Lei nº 3.689, de 3 de outubro de 1941 (Código de Processo Penal) para estabelecer a obrigatoriedade de o Ministério Público buscar a verdade dos fatos também a favor do indiciado ou acusado.",Direito penal e processual penal,Antonio Anastasia PSDB / MG,https://www25.senado.leg.br/web/atividade/materias/-/materia/139043
139049,2019-10-01,PL 5289/2019,"Confere ao município de Maringá, no estado do Paraná, o título de Capital Nacional do Associativismo.",Homenagem cívica,Flávio Arns REDE / PR,https://www25.senado.leg.br/web/atividade/materias/-/materia/139049
139051,2019-10-01,PL 5287/2019,Institui a Semana Nacional da Resolução de Conflitos.,Data comemorativa,Roberto Rocha PSDB / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/139051
139053,2019-10-01,PL 5288/2019,"Altera a Lei nº 9.394, de 20 de dezembro de 1996, que estabelece as diretrizes e bases da educação nacional, para dispor sobre condições mínimas das escolas de educação básica pública.",Educação,Flávio Arns REDE / PR,https://www25.senado.leg.br/web/atividade/materias/-/materia/139053
139054,2019-10-01,PL 5283/2019,"Altera a Lei 11.284, de 2 de março de 2006, para permitir a unificação operacional de contratos de concessão florestal e dá outras providências.",Meio ambiente,Sérgio Petecão PSD / AC,https://www25.senado.leg.br/web/atividade/materias/-/materia/139054
139056,2019-10-01,PL 5294/2019,"Fixa normas, nos termos § 1º do art. 176 da Constituição Federal, para a pesquisa e a lavra de recursos minerais na faixa de fronteira, de que trata o § 2º do art. 20 da Constituição Federal.",Minas e energia,Chico Rodrigues DEM / RR,https://www25.senado.leg.br/web/atividade/materias/-/materia/139056
139057,2019-10-01,PL 5295/2019,Dispõe sobre a cannabis medicinal e o cânhamo industrial e dá outras providências,Saúde,Comissão de Direitos Humanos e Legislação Participativa  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139057
139060,2019-10-01,PL 5301/2019,"Altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para aumentar a pena dos crimes de corrupção ativa e passiva e torná-los imprescritíveis, inafiançáveis e insuscetíveis de indulto, graça e anistia.",Direito penal e processual penal,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/139060
139061,2019-10-01,PL 5300/2019,"Altera as Leis nºs 8.666, de 21 de junho de 1993, e 8.429, de 2 de junho de 1992, para vedar e incluir entre os atos de improbidade administrativa a contratação de profissional de qualquer setor artístico, com inexigibilidade de licitação, estando a contratante em dificuldade financeira.",Licitação e contratos,Styvenson Valentim PODEMOS / RN,https://www25.senado.leg.br/web/atividade/materias/-/materia/139061
139062,2019-10-01,PL 5309/2019,"Revoga a Lei nº 13.869, de 5 de setembro de 2019, que Dispõe sobre os crimes de abuso de autoridade; altera a Lei nº 7.960, de 21 de dezembro de 1989, a Lei nº 9.296, de 24 de julho de 1996, a Lei nº 8.069, de 13 de julho de 1990, e a Lei nº 8.906, de 4 de julho de 1994; e revoga a Lei nº 4.898, de 9 de dezembro de 1965, e dispositivos do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal).",Direito penal e processual penal,Major Olimpio PSL / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/139062
139063,2019-10-01,PEC 146/2019,Cria a seguridade social da criança.,"Família, proteção a crianças, adolescentes, mulheres e idosos",Alessandro Vieira CIDADANIA / SE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/139063
139065,2019-10-01,PL 5314/2019,"Acrescenta o art. 15-A à Lei nº 5.478, de 25 de julho de 1968 (Lei da Ação de Alimentos), para disciplinar, na ação revisional de alimentos ou de modificação de guarda, a prestação de contas sobre prestações alimentares recebidas.",Direito civil e processual civil,Veneziano Vital do Rêgo PSB / PB,https://www25.senado.leg.br/web/atividade/materias/-/materia/139065
139066,2019-10-01,PL 5315/2019,"Altera a Lei nº 12.651, de 25 de maio de 2012, que dispõe sobre a proteção da vegetação nativa, e a Lei nº 9.605, de 12 de fevereiro de 1998, que dispõe sobre as sanções penais e administrativas derivadas de condutas e atividades lesivas ao meio ambiente, a fim de exigir prévia autorização do Congresso Nacional para corte e supressão de vegetação de Floresta Amazônica primária e secundária em estado avançado de regeneração, exceto nas hipóteses especificadas, bem como tipificar novo crime ambiental relacionado ao corte raso desse tipo de vegetação.",Meio ambiente,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/139066
139067,2019-10-01,PL 5316/2019,"Altera o §3º do art. 157 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, para dar nova disciplina ao roubo qualificado pelos resultados lesão corporal grave ou morte.",Direito penal e processual penal,Fabiano Contarato REDE / ES,https://www25.senado.leg.br/web/atividade/materias/-/materia/139067
139069,2019-10-01,PLP 226/2019,"Altera a Lei Complementar nº 64, de 18 de maio de 1990, para incluir no rol dos inelegíveis os condenados por crime praticado contra criança, adolescente, idoso ou pessoa com deficiência.",Direito eleitoral e partidos políticos,Wellington Fagundes PL / MT,https://www25.senado.leg.br/web/atividade/materias/-/materia/139069
139085,2019-10-02,PL 4121/2019,"Altera a Lei nº 9.504, de 30 de setembro de 1997, a fim de estabelecer os limites de gastos de campanha para as eleições municipais.",Direito eleitoral e partidos políticos,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139085
139102,2019-10-02,PLP 227/2019,"Altera o § 1º do 7º e revoga o art. 5º da Lei Complementar nº 89, de 18 de fevereiro de 1997, para prever que os recursos arrecadados pelo Fundo para Aparelhamento e Operacionalização das Atividades-fim da Polícia Federal (FUNAPOL) serão destinados exclusivamente ao custeio e à manutenção das atividades institucionais do referido órgão.",Administração pública: órgãos públicos,Humberto Costa PT / PE,https://www25.senado.leg.br/web/atividade/materias/-/materia/139102
139103,2019-10-02,PL 5325/2019,"Altera a Lei n° 9.427, de 26 de dezembro de 1996, para vedar a inclusão das perdas não técnicas de energia elétrica nas tarifas de fornecimento de energia elétrica praticadas pelas concessionárias e permissionárias do serviço público de distribuição de energia elétrica.","Indústria, comércio e serviço",Zequinha Marinho PSC / PA,https://www25.senado.leg.br/web/atividade/materias/-/materia/139103
139106,2019-10-02,PRS 101/2019,"Autoriza o Município de Aparecida de Goiânia, situado no Estado de Goiás, a
contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto à Corporação Andina de Fomento (CAF), no valor de até US$ 35.000.000,00 (trinta e cinco milhões de dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139106
139107,2019-10-02,PRS 96/2019,"Autoriza o Estado de São Paulo a contratar
operação de crédito externo, com garantia da
República Federativa do Brasil, com a Corporação Andina de Fomento (CAF), no valor de até US$ 296.000.000,00 (duzentos e noventa e seis milhões de dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139107
139109,2019-10-02,PRS 98/2019,"Autoriza o Município de Jacareí, situado no Estado de São Paulo, a contratar operação de crédito externo, com garantia da República Federativa do Brasil, junto à Corporação Andina de Fomento (CAF), no valor de até US$ 60.000.000,00 (sessenta milhões de dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139109
139110,2019-10-02,PRS 99/2019,"Autoriza a concessão de garantia da República Federativa do Brasil à operação de crédito externo a ser contratada pela Companhia de Saneamento Básico do Estado de São Paulo – Sabesp junto ao
Banco Interamericano de Desenvolvimento (BID) no valor de até
US$ 300.000.000,00 (trezentos milhões de dólares dos Estados Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139110
139111,2019-10-02,PRS 100/2019,"Autoriza a concessão de garantia da República Federativa do Brasil à operação de crédito externo a ser contratada pela Companhia de
Saneamento Básico do Estado de São Paulo (Sabesp) junto ao Banco Internacional para Reconstrução e Desenvolvimento (BIRD) no valor de até US$ 250.000.000,00 (duzentos e cinquenta milhões de dólares dos Estados
Unidos da América).",Nao especificado,Comissão de Assuntos Econômicos  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139111
139116,2019-10-02,PEC 156/2019,Dispõe sobre a instituição de regimes próprios de previdência social.,Previdência social,Lasier Martins PODEMOS / RS e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/139116
139154,2019-10-03,PL 5373/2019,"Altera a Lei nº 9.605, de 12 de fevereiro de 1998, para majorar as penas dos crimes que especifica, e dá outras providências.",Meio ambiente,Alessandro Vieira CIDADANIA / SE,https://www25.senado.leg.br/web/atividade/materias/-/materia/139154
139173,2019-10-04,PDL 651/2019,"Aprova o texto da Convenção sobre Trabalho Marítimo – CTM, 2006, aprovado durante a 94ª Conferência Internacional do Trabalho, assinado em Genebra, em 7 de fevereiro de 2006, conforme as Emendas à Convenção sobre Trabalho Marítimo aprovadas durante a 103ª Conferência Internacional do Trabalho, em Genebra, em 11 de junho de 2014.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139173
139186,2019-10-07,PDL 652/2019,"Aprova o ato que outorga autorização à Associação de Radiodifusão e Amigos do Caminhoneiro Itabaianense para executar serviço de radiodifusão comunitária no Município de Itabaiana, Estado de Sergipe.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139186
139187,2019-10-07,PDL 653/2019,"Aprova o ato que outorga autorização à Associação Avalanche - Amigos do Bairro Ana Vieira para executar serviço de radiodifusão comunitária no Município de Sena Madureira, Estado do Acre.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139187
139188,2019-10-07,PDL 91/2019,"Aprova o ato que outorga permissão ao Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina para executar serviço de radiodifusão sonora em frequência modulada no Município de Chapecó, Estado de Santa Catarina.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139188
139189,2019-10-07,PDL 165/2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária de Comunicação e Cultura Portal da Serra para executar serviço de radiodifusão comunitária no Município de Bom Retiro, Estado de Santa Catarina.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139189
139190,2019-10-07,PDL 168/2019,"Aprova o ato que outorga permissão à Fundação Universidade Federal de Sergipe para executar serviço de radiodifusão sonora em frequência modulada no Município de Estância, Estado de Sergipe.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139190
139191,2019-10-07,PDL 306/2019,"Aprova o ato que renova a autorização outorgada à Associação Comunitária Novo Alvorecer para executar serviço de radiodifusão comunitária no Município de Eldorado, Estado do Mato Grosso do Sul.",Nao especificado,Câmara dos Deputados  ,https://www25.senado.leg.br/web/atividade/materias/-/materia/139191
139246,2019-10-04,PDL 656/2019,"Susta o Decreto nº 10.014, de 6 de setembro de 2019, que “altera o Decreto nº 5.296, de 2 de dezembro de 2004, que regulamenta a Lei nº 10.048, de 8 de novembro de 2000, que dá prioridade de atendimento às pessoas que especifica, e a Lei nº 10.098, de 19 de dezembro de 2000, que estabelece normas gerais e critérios básicos para a promoção da acessibilidade das pessoas portadoras de deficiência ou com mobilidade reduzida”.",Nao especificado,Mara Gabrilli PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/139246
139251,2019-10-09,PL 5461/2019,Transfere ao domínio dos Estados e Distrito Federal as terras pertencentes à União.,Organização político-administrativa do Estado,Irajá PSD / TO,https://www25.senado.leg.br/web/atividade/materias/-/materia/139251
139252,2019-10-09,PL 5460/2019,"Altera a Lei nº 10.820, de 17 de dezembro de 2003, para autorizar a constituição de garantia de operações de crédito consignado a partir de recursos mantidos em planos de previdência complementar.",Política econômica e sistema financeiro,José Serra PSDB / SP,https://www25.senado.leg.br/web/atividade/materias/-/materia/139252
