sigla_tipo,numero,ano,ementa,id,casa,tema,autor,link
PDL,395,2020,"Susta os efeitos da Portaria nº 493, de 1º de setembro de 2020, “Autoriza o emprego da Força Nacional de Segurança Pública - FNSP, em apoio ao Ministério da Agricultura, Pecuária e Abastecimento, nos Municípios de Prado e Mucuri, no Estado da Bahia”.",144644,senado,Nao especificado,Jaques Wagner PT / BA,https://www25.senado.leg.br/web/atividade/materias/-/materia/144644
PDL,396,2020,"Sustam-se, nos termos do art. 49, V, da Constituição Federal, os efeitos da Portaria nº 2.384/GM/MS, de 8 de setembro de 2020, do Ministro de Estado da Saúde Interino, publicada no Diário Oficial da União de 09 de setembro de 2020, repristinando-se integralmente os efeitos da Portaria nº 2.309/GM/MS, de 28 de agosto de 2020, de modo a atualizar a Lista de Doenças Relacionadas ao Trabalho (LDRT). .",144645,senado,Nao especificado,Humberto Costa PT / PE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/144645
PDL,397,2020,"Susta a Portaria nº 3.011, de 10 de novembro de 2017, do Gabinete do Ministério da Saúde, que estabelece recursos a serem transferidos do Fundo de Ações Estratégicas e Compensação - FAEC para o Teto Financeiro Anual da Assistência Ambulatorial e Hospitalar de Média e Alta Complexidade-MAC dos Estados e do Distrito Federal.",144653,senado,Nao especificado,Eliziane Gama CIDADANIA / MA,https://www25.senado.leg.br/web/atividade/materias/-/materia/144653
PDL,404,2020,"Susta a aplicação da Resolução - RDC nº 177, de 21 de setembro de 2017, da Agência Nacional de Vigilância Sanitária - ANVISA.",144851,senado,Nao especificado,Luis Carlos Heinze PP / RS,https://www25.senado.leg.br/web/atividade/materias/-/materia/144851
PDL,412,2020,"Susta os efeitos dos artigos 1º a 8º da Portaria nº 2.561, de 23 de setembro de 2020, do Ministério da Saúde, que dispõe sobre o Procedimento de Justificação e Autorização da Interrupção da Gravidez nos casos previstos em lei, no âmbito do Sistema Único de Saúde – SUS.",144945,senado,Nao especificado,Humberto Costa PT / PE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/144945
PDL,418,2020,"Susta a Resolução do CONAMA – Conselho Nacional do Meio Ambiente, que revoga as Resoluções CONAMA 284/2001, 302/2002 e 303/2002.",144966,senado,Nao especificado,Jaques Wagner PT / BA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/144966
PDL,437,2020,"Susta, nos termos do art. 49, V, da Constituição Federal, a aplicação do Decreto Federal nº 10.502 de 30 de setembro de 2020, que cria a Política Nacional de Educação Especial: Equitativa, Inclusiva e com Aprendizado ao Longo da Vida.",145033,senado,Nao especificado,Fabiano Contarato REDE / ES e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/145033
PDL,441,2020,"Susta o Decreto nº 10.502, de 30 de setembro de 2020, que institui a Política Nacional de Educação Especial: Equitativa, Inclusiva e com Aprendizado ao Longo da Vida.",145041,senado,Nao especificado,Paulo Rocha PT / PA e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/145041
PDL,452,2020,"Susta, nos termos do inciso V do art. 49 da Constituição Federal, os efeitos da Resolução nº 499, de 6 de outubro, e da Resolução nº 500, de 21 de outubro, ambas de 2020, do Conselho Nacional do Meio Ambiente – CONAMA.",145213,senado,Nao especificado,Fabiano Contarato REDE / ES e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/145213
PDL,468,2020,"Susta os efeitos do Decreto n° 10.530, de 26 de outubro de 2020, que “Dispõe sobre a qualificação da política de fomento ao setor de atenção primária à saúde no âmbito do Programa de Parcerias de Investimentos da Presidência da República, para fins de elaboração de estudos de alternativas de parcerias com a iniciativa privada.”",145271,senado,Nao especificado,Humberto Costa PT / PE e outros,https://www25.senado.leg.br/web/atividade/materias/-/materia/145271
PDL,470,2020,"Susta o Decreto nº 10.530, de 26 de outubro de 2020, que “dispõe sobre a qualificação da política de fomento ao setor de atenção primária à saúde no âmbito do Programa de Parcerias de Investimentos da Presidência da República, para fins de elaboração de estudos de alternativas de parcerias com a iniciativa privada”.",145283,senado,Nao especificado,Randolfe Rodrigues REDE / AP,https://www25.senado.leg.br/web/atividade/materias/-/materia/145283
PDL,477,2020,"Susta dispositivo do Decreto nº 8.538, de 6 de outubro de 2015, que regulamenta o tratamento favorecido, diferenciado e simplificado para microempresas, empresas de pequeno porte, agricultores familiares, produtores rurais pessoa física, microempreendedores individuais e sociedades cooperativas nas contratações públicas de bens, serviços e obras no âmbito da administração pública federal.",145412,senado,Nao especificado,Zequinha Marinho PSC / PA,https://www25.senado.leg.br/web/atividade/materias/-/materia/145412
